u_H,s_py,u_acc,u_py,epoch,loss,s_qy,u_kl,s_acc,step,s_H,s_kl,s_lpx,u_lpx
2.191042900085449,-2.3025853633880615,0.2031582146883011,-2.3025848865509033,11,70.28374481201172,-2.0353002548217773,2.119217872619629,0.31964898109436035,2299,2.190124750137329,2.123918294906616,-67.45770263671875,-67.8163070678711
2.186035394668579,-2.3025853633880615,0.20253802835941315,-2.3025848865509033,11,70.2734375,-2.0397708415985107,2.1568593978881836,0.31713244318962097,2349,2.1861865520477295,2.1344082355499268,-67.22927856445312,-67.77103424072266
2.1832282543182373,-2.3025853633880615,0.20212110877037048,-2.3025848865509033,11,70.27269744873047,-2.034614324569702,2.19606876373291,0.31981924176216125,2399,2.1833534240722656,2.1780526638031006,-67.22578430175781,-67.73426818847656
2.1806328296661377,-2.3025853633880615,0.20453345775604248,-2.3025848865509033,12,70.2889175415039,-2.0417659282684326,2.2368106842041016,0.31218764185905457,2449,2.179058790206909,2.229511022567749,-67.34811401367188,-67.70763397216797
2.1775617599487305,-2.3025853633880615,0.20533481240272522,-2.3025848865509033,12,70.25359344482422,-2.03456974029541,2.26578426361084,0.3117687702178955,2499,2.178021192550659,2.275679349899292,-67.2263412475586,-67.65001678466797
2.173150062561035,-2.3025853633880615,0.20581841468811035,-2.3025848865509033,12,70.238037109375,-2.015220880508423,2.305981397628784,0.31679150462150574,2549,2.1715147495269775,2.2741658687591553,-66.9184799194336,-67.60843658447266
2.169186592102051,-2.3025853633880615,0.20392464101314545,-2.3025848865509033,12,70.25265502929688,-2.0151851177215576,2.340320587158203,0.3207658529281616,2599,2.166658878326416,2.294853448867798,-66.78292083740234,-67.59344482421875
2.1656124591827393,-2.3025853633880615,0.2079610675573349,-2.3025848865509033,13,70.24357604980469,-2.0022904872894287,2.3763315677642822,0.3266419768333435,2649,2.1694228649139404,2.3143088817596436,-66.65416717529297,-67.55409240722656
2.162370443344116,-2.3025853633880615,0.20867376029491425,-2.3025848865509033,13,70.25822448730469,-1.9917999505996704,2.411475419998169,0.3358446955680847,2699,2.1585206985473633,2.385673999786377,-66.732177734375,-67.53754425048828
2.159212350845337,-2.3025853633880615,0.20846402645111084,-2.3025848865509033,13,70.2076644897461,-2.0058608055114746,2.4449822902679443,0.32890892028808594,2749,2.1573286056518555,2.4438726902008057,-66.75921630859375,-67.45367431640625
2.1554408073425293,-2.3025853633880615,0.21023055911064148,-2.3025848865509033,13,70.2460708618164,-2.0266871452331543,2.4759457111358643,0.32464638352394104,2799,2.1500463485717773,2.46789813041687,-66.88844299316406,-67.4621810913086
2.1528406143188477,-2.3025853633880615,0.21067355573177338,-2.3025848865509033,14,70.23140716552734,-2.0188450813293457,2.509620189666748,0.3252052664756775,2849,2.1484904289245605,2.508235216140747,-67.00714111328125,-67.41667175292969
2.150101900100708,-2.3025853633880615,0.2093498408794403,-2.3025848865509033,14,70.25252532958984,-2.00007700920105,2.5403313636779785,0.341744601726532,2899,2.1455159187316895,2.5151326656341553,-66.9855728149414,-67.41481018066406
2.146307945251465,-2.3025853633880615,0.20962779223918915,-2.3025848865509033,14,70.23441314697266,-1.9881279468536377,2.5700910091400146,0.3460192382335663,2949,2.1455087661743164,2.543596029281616,-66.74932861328125,-67.37590789794922
2.142756938934326,-2.3025853633880615,0.20842067897319794,-2.3025848865509033,14,70.22132110595703,-2.0045416355133057,2.596888780593872,0.3252534568309784,2999,2.1402950286865234,2.569303512573242,-66.6463394165039,-67.33759307861328
2.1401336193084717,-2.3025853633880615,0.2072990983724594,-2.3025848865509033,15,70.20563507080078,-1.9878612756729126,2.622921943664551,0.33308398723602295,3049,2.1415441036224365,2.569878578186035,-66.59382629394531,-67.30448913574219
2.1358425617218018,-2.3025853633880615,0.20802396535873413,-2.3025848865509033,15,70.195068359375,-1.9866071939468384,2.655414581298828,0.3288648724555969,3099,2.1331307888031006,2.6266732215881348,-66.79208374023438,-67.2595443725586
2.133194923400879,-2.3025853633880615,0.20817434787750244,-2.3025848865509033,15,70.19295501708984,-1.9910359382629395,2.688055992126465,0.3325979709625244,3149,2.130708932876587,2.664238691329956,-66.65968322753906,-67.23078918457031
2.129401922225952,-2.3025853633880615,0.2115006446838379,-2.3025848865509033,15,70.21533966064453,-2.00473952293396,2.71296763420105,0.31743738055229187,3199,2.1197187900543213,2.6934611797332764,-66.6236801147461,-67.22846984863281
2.127145290374756,-2.3025853633880615,0.21216470003128052,-2.3025848865509033,16,70.20832824707031,-1.969485878944397,2.744115114212036,0.3303767740726471,3249,2.1238760948181152,2.710566759109497,-66.24130249023438,-67.207763671875
2.1233367919921875,-2.3025853633880615,0.2112041711807251,-2.3025848865509033,16,70.19475555419922,-1.990445852279663,2.763524293899536,0.32066869735717773,3299,2.121555805206299,2.7351431846618652,-66.49908447265625,-67.17240142822266
2.120539426803589,-2.3025853633880615,0.20965437591075897,-2.3025848865509033,16,70.17522430419922,-1.9808392524719238,2.7874667644500732,0.3322286009788513,3349,2.1176984310150146,2.7688710689544678,-66.5166015625,-67.13346099853516
2.116853713989258,-2.3025853633880615,0.2122330665588379,-2.3025848865509033,16,70.16673278808594,-1.9937143325805664,2.8120081424713135,0.32535406947135925,3399,2.1107780933380127,2.764127731323242,-66.65465545654297,-67.09845733642578
2.112306833267212,-2.3025853633880615,0.2095228135585785,-2.3025848865509033,17,70.17652130126953,-1.9688293933868408,2.8270199298858643,0.34277889132499695,3449,2.105607748031616,2.8354930877685547,-66.56481170654297,-67.10184478759766
2.1095712184906006,-2.3025853633880615,0.2081560343503952,-2.3025848865509033,17,70.15447998046875,-1.959756851196289,2.852306365966797,0.34773704409599304,3499,2.103273391723633,2.8281023502349854,-66.35328674316406,-67.06303405761719
2.105217456817627,-2.3025853633880615,0.20818541944026947,-2.3025848865509033,17,70.14445495605469,-1.969132423400879,2.878042697906494,0.34443798661231995,3549,2.104052782058716,2.8390111923217773,-66.43032836914062,-67.0268783569336
2.101632833480835,-2.3025853633880615,0.21153366565704346,-2.3025848865509033,17,70.127197265625,-1.9607058763504028,2.9074912071228027,0.34689420461654663,3599,2.098036527633667,2.8520028591156006,-66.35304260253906,-66.98695373535156
2.0972838401794434,-2.3025853633880615,0.21178080141544342,-2.3025848865509033,18,70.14375305175781,-1.959888219833374,2.9340083599090576,0.34183311462402344,3649,2.0932600498199463,2.882050037384033,-66.31726837158203,-66.98226928710938
2.0959808826446533,-2.3025853633880615,0.20810432732105255,-2.3025848865509033,18,70.118408203125,-1.9589040279388428,2.958690643310547,0.322803795337677,3699,2.0900065898895264,2.92386531829834,-66.31822204589844,-66.93225860595703
2.0929617881774902,-2.3025853633880615,0.2102847695350647,-2.3025848865509033,18,70.13996124267578,-1.9879224300384521,2.9769535064697266,0.3110319972038269,3749,2.094630241394043,2.9434707164764404,-66.21359252929688,-66.9371337890625
2.0903124809265137,-2.3025853633880615,0.210585355758667,-2.3025848865509033,18,70.14077758789062,-1.9591851234436035,3.0102648735046387,0.3413834869861603,3799,2.089718818664551,2.944319248199463,-66.11949920654297,-66.91386413574219
2.0864994525909424,-2.3025853633880615,0.21255561709403992,-2.3025848865509033,19,70.10935974121094,-1.9467519521713257,3.039499282836914,0.3479369282722473,3849,2.0850913524627686,2.960068702697754,-65.96818542480469,-66.86170959472656
2.082691192626953,-2.3025853633880615,0.21185830235481262,-2.3025848865509033,19,70.09210205078125,-1.9398635625839233,3.0724639892578125,0.3514658212661743,3899,2.0787620544433594,2.995774984359741,-65.97258758544922,-66.8168716430664
2.0796828269958496,-2.3025853633880615,0.21134665608406067,-2.3025848865509033,19,70.09716796875,-1.948130488395691,3.0866260528564453,0.33173832297325134,3949,2.0778613090515137,3.0577449798583984,-66.08926391601562,-66.8078384399414
2.0768370628356934,-2.3025853633880615,0.20931844413280487,-2.3025848865509033,19,70.10376739501953,-1.9393235445022583,3.1086721420288086,0.33603399991989136,3999,2.071906566619873,3.0631299018859863,-66.14615631103516,-66.7967300415039
2.072585105895996,-2.3025853633880615,0.2091456651687622,-2.3025848865509033,20,70.08757019042969,-1.9245837926864624,3.1330885887145996,0.3505476117134094,4049,2.0683441162109375,3.070659875869751,-66.0505142211914,-66.76211547851562
2.069089889526367,-2.3025853633880615,0.21125060319900513,-2.3025848865509033,20,70.08572387695312,-1.9315354824066162,3.1567468643188477,0.3310892879962921,4099,2.0640783309936523,3.120117425918579,-66.14311981201172,-66.73628997802734
2.066093683242798,-2.3025853633880615,0.2114110141992569,-2.3025848865509033,20,70.1111831665039,-1.9438271522521973,3.175140380859375,0.3418039083480835,4149,2.0583486557006836,3.1262900829315186,-66.00334167480469,-66.74681091308594
2.063849687576294,-2.3025853633880615,0.21258120238780975,-2.3025848865509033,20,70.10848236083984,-1.9359245300292969,3.194495439529419,0.3453059792518616,4199,2.0562007427215576,3.1468071937561035,-65.95532989501953,-66.73104095458984
2.0613250732421875,-2.3025853633880615,0.21203462779521942,-2.3025848865509033,21,70.11123657226562,-1.925346851348877,3.2230353355407715,0.3504142165184021,4249,2.0537142753601074,3.193706750869751,-66.00923919677734,-66.71435546875
2.0580403804779053,-2.3025853633880615,0.21053771674633026,-2.3025848865509033,21,70.08336639404297,-1.9250216484069824,3.2398128509521484,0.3567248582839966,4299,2.0507009029388428,3.223540782928467,-66.12035369873047,-66.66670989990234
2.055936574935913,-2.3025853633880615,0.21051834523677826,-2.3025848865509033,21,70.10990142822266,-1.9616719484329224,3.2629945278167725,0.3299465775489807,4349,2.049109935760498,3.234412908554077,-66.06305694580078,-66.6636962890625
2.0531530380249023,-2.3025853633880615,0.2097405195236206,-2.3025848865509033,21,70.092529296875,-1.9475784301757812,3.274688243865967,0.3288014531135559,4399,2.0484304428100586,3.2273643016815186,-65.70912170410156,-66.64501953125
2.0510878562927246,-2.3025853633880615,0.21079814434051514,-2.3025848865509033,22,70.07891082763672,-1.937513828277588,3.291543960571289,0.33698850870132446,4449,2.0432870388031006,3.2357444763183594,-65.95282745361328,-66.61835479736328
2.0489580631256104,-2.3025853633880615,0.21079160273075104,-2.3025848865509033,22,70.06471252441406,-1.942742109298706,3.3068180084228516,0.34267792105674744,4499,2.0396065711975098,3.233860969543457,-65.70157623291016,-66.5950927734375
2.0456430912017822,-2.3025853633880615,0.21093440055847168,-2.3025848865509033,22,70.06129455566406,-1.9422959089279175,3.33363676071167,0.33988380432128906,4549,2.039184808731079,3.307929754257202,-65.87415313720703,-66.56429290771484
2.0444600582122803,-2.3025853633880615,0.21190914511680603,-2.3025848865509033,22,70.0862808227539,-1.9307379722595215,3.3497509956359863,0.34794971346855164,4599,2.0398242473602295,3.3109049797058105,-66.00084686279297,-66.58026885986328
2.041952610015869,-2.3025853633880615,0.2131229192018509,-2.3025848865509033,23,70.08099365234375,-1.9417961835861206,3.364882707595825,0.355022132396698,4649,2.03896427154541,3.290966033935547,-65.91606140136719,-66.5604248046875
2.039952516555786,-2.3025853633880615,0.21178047358989716,-2.3025848865509033,23,70.07306671142578,-1.9094135761260986,3.386007785797119,0.36464163661003113,4699,2.0310168266296387,3.3120310306549072,-65.84608459472656,-66.5413818359375
2.036717176437378,-2.3025853633880615,0.2135290950536728,-2.3025848865509033,23,70.08153533935547,-1.9105910062789917,3.4042813777923584,0.3452526330947876,4749,2.0302894115448,3.364816665649414,-65.77276611328125,-66.53508758544922
2.032407760620117,-2.3025853633880615,0.21340419352054596,-2.3025848865509033,23,70.06059265136719,-1.9190260171890259,3.4286959171295166,0.3520157039165497,4799,2.027790069580078,3.396974802017212,-65.86214447021484,-66.49028015136719
2.0304813385009766,-2.3025853633880615,0.2137185037136078,-2.3025848865509033,24,70.04810333251953,-1.9040552377700806,3.4572856426239014,0.355126291513443,4849,2.029035806655884,3.3878250122070312,-65.77519989013672,-66.45887756347656
2.028273820877075,-2.3025853633880615,0.21644283831119537,-2.3025848865509033,24,70.05081176757812,-1.9020248651504517,3.480358600616455,0.35209929943084717,4899,2.025315761566162,3.4376065731048584,-65.70465850830078,-66.44229888916016
2.0256478786468506,-2.3025853633880615,0.2144911140203476,-2.3025848865509033,24,70.0541763305664,-1.9311658143997192,3.4991953372955322,0.3226957619190216,4949,2.0166635513305664,3.4643332958221436,-65.50419616699219,-66.42405700683594
2.0255942344665527,-2.3025853633880615,0.21574942767620087,-2.3025848865509033,24,70.03595733642578,-1.9292398691177368,3.5143744945526123,0.32123175263404846,4999,2.0196621417999268,3.474290609359741,-65.54763793945312,-66.39079284667969
2.024451732635498,-2.3025853633880615,0.21719488501548767,-2.3025848865509033,25,70.01923370361328,-1.9125134944915771,3.5270910263061523,0.32992348074913025,5049,2.021718978881836,3.4908437728881836,-65.64791107177734,-66.36613464355469
2.021585464477539,-2.3025853633880615,0.21690484881401062,-2.3025848865509033,25,70.01213836669922,-1.9012452363967896,3.556360960006714,0.3429127335548401,5099,2.015324592590332,3.4948959350585938,-65.87406921386719,-66.33052825927734
2.0198662281036377,-2.3025853633880615,0.2174195498228073,-2.3025848865509033,25,70.0030746459961,-1.8877507448196411,3.577895402908325,0.35019418597221375,5149,2.010655164718628,3.5287251472473145,-65.82487487792969,-66.30615997314453
2.0160913467407227,-2.3025853633880615,0.21706123650074005,-2.3025848865509033,25,70.01469421386719,-1.9079771041870117,3.5946788787841797,0.3430228531360626,5199,2.014132261276245,3.5473363399505615,-65.35132598876953,-66.3105697631836
2.015144109725952,-2.3025853633880615,0.2181616574525833,-2.3025848865509033,26,70.03825378417969,-1.9250812530517578,3.626555919647217,0.31657928228378296,5249,2.020226240158081,3.5537569522857666,-65.38385772705078,-66.29814910888672
2.013308048248291,-2.3025853633880615,0.22076265513896942,-2.3025848865509033,26,70.02500915527344,-1.8924068212509155,3.6418261528015137,0.33648547530174255,5299,2.005289077758789,3.5675814151763916,-65.31623840332031,-66.27977752685547
2.009446382522583,-2.3025853633880615,0.2182326316833496,-2.3025848865509033,26,70.01089477539062,-1.879299521446228,3.6635687351226807,0.34936439990997314,5349,2.0044851303100586,3.6341493129730225,-65.39237976074219,-66.25147247314453
2.006556510925293,-2.3025853633880615,0.21674543619155884,-2.3025848865509033,26,69.98914337158203,-1.8998475074768066,3.6804051399230957,0.3473992347717285,5399,2.001474618911743,3.6661627292633057,-65.44732666015625,-66.20751190185547
2.003107786178589,-2.3025853633880615,0.21844440698623657,-2.3025848865509033,27,70.00924682617188,-1.8863893747329712,3.70532488822937,0.36385664343833923,5449,1.9997889995574951,3.656278610229492,-65.21640014648438,-66.20795440673828
2.0006625652313232,-2.3025853633880615,0.21833384037017822,-2.3025848865509033,27,69.97915649414062,-1.8816618919372559,3.718646287918091,0.3542749881744385,5499,2.000775098800659,3.672882080078125,-65.5407943725586,-66.16462707519531
1.9988523721694946,-2.3025853633880615,0.21751783788204193,-2.3025848865509033,27,69.97852325439453,-1.8701013326644897,3.7429733276367188,0.3572421371936798,5549,1.9900339841842651,3.6864302158355713,-65.42850494384766,-66.14360809326172
1.9973137378692627,-2.3025853633880615,0.222476989030838,-2.3025848865509033,27,69.99950408935547,-1.89949369430542,3.761538028717041,0.3471011817455292,5599,1.9919886589050293,3.741734266281128,-65.29434967041016,-66.14164733886719
1.9975091218948364,-2.3025853633880615,0.22015692293643951,-2.3025848865509033,28,69.99198150634766,-1.859683871269226,3.7779483795166016,0.36960673332214355,5649,1.994642734527588,3.7394847869873047,-65.24720764160156,-66.13056182861328
1.994580626487732,-2.3025853633880615,0.22150127589702606,-2.3025848865509033,28,69.95457458496094,-1.8301101922988892,3.7974746227264404,0.3839096426963806,5699,1.9892302751541138,3.764970064163208,-65.28923034667969,-66.08211517333984
1.9911775588989258,-2.3025853633880615,0.22236789762973785,-2.3025848865509033,28,69.98661804199219,-1.8660719394683838,3.8194565773010254,0.36492782831192017,5749,1.9753910303115845,3.7733452320098877,-65.49038696289062,-66.0877914428711
1.9888468980789185,-2.3025853633880615,0.2215738743543625,-2.3025848865509033,28,69.9863052368164,-1.8804272413253784,3.8309497833251953,0.3447372615337372,5799,1.9810148477554321,3.763272285461426,-65.12787628173828,-66.0772476196289
1.9880198240280151,-2.3025853633880615,0.2226465940475464,-2.3025848865509033,29,69.9782485961914,-1.8751006126403809,3.8435986042022705,0.3550949990749359,5849,1.9832816123962402,3.782095432281494,-65.09814453125,-66.06127166748047
1.986899495124817,-2.3025853633880615,0.22213326394557953,-2.3025848865509033,29,69.958984375,-1.8418582677841187,3.8581225872039795,0.3776416778564453,5899,1.976022481918335,3.788379430770874,-65.20911407470703,-66.03123474121094
1.9851289987564087,-2.3025853633880615,0.22278709709644318,-2.3025848865509033,29,69.97815704345703,-1.8585487604141235,3.87274169921875,0.37231290340423584,5949,1.9782732725143433,3.8014163970947266,-65.30413055419922,-66.03594970703125
1.9834223985671997,-2.3025853633880615,0.22306513786315918,-2.3025848865509033,29,69.94234466552734,-1.8739527463912964,3.88840651512146,0.3616149425506592,5999,1.9765397310256958,3.8357462882995605,-65.13301086425781,-65.989501953125
1.981779932975769,-2.3025853633880615,0.2239554524421692,-2.3025848865509033,30,69.96968841552734,-1.8584462404251099,3.9008378982543945,0.3596436083316803,6049,1.972362756729126,3.867886543273926,-65.33045196533203,-66.00877380371094
1.9803009033203125,-2.3025853633880615,0.22210392355918884,-2.3025848865509033,30,69.96176147460938,-1.851768970489502,3.9108402729034424,0.3685414493083954,6099,1.974616289138794,3.827150821685791,-64.95166015625,-65.99895477294922
1.9766534566879272,-2.3025853633880615,0.22469985485076904,-2.3025848865509033,30,69.96014404296875,-1.8581510782241821,3.9360437393188477,0.3532486855983734,6149,1.9719403982162476,3.8750643730163574,-65.12227630615234,-65.97303009033203
