epoch:      1, it:      100, loss: 919.68, elbo: -919.68, lpx: -916.08, kl: 3.60, lpz: -74.28, lqz: -70.68
epoch:      2, it:      100, loss: 816.53, elbo: -816.53, lpx: -808.64, kl: 7.89, lpz: -71.68, lqz: -63.79
epoch:      3, it:      100, loss: 773.76, elbo: -773.76, lpx: -763.48, kl: 10.28, lpz: -71.55, lqz: -61.27
epoch:      4, it:      100, loss: 757.12, elbo: -757.12, lpx: -746.64, kl: 10.48, lpz: -72.23, lqz: -61.75
epoch:      5, it:      100, loss: 750.14, elbo: -750.14, lpx: -740.58, kl: 9.56, lpz: -72.39, lqz: -62.83
epoch:      6, it:      100, loss: 746.33, elbo: -746.33, lpx: -737.83, kl: 8.50, lpz: -71.98, lqz: -63.48
epoch:      7, it:      100, loss: 744.13, elbo: -744.13, lpx: -736.46, kl: 7.67, lpz: -71.61, lqz: -63.94
epoch:      8, it:      100, loss: 742.40, elbo: -742.40, lpx: -735.40, kl: 7.00, lpz: -71.47, lqz: -64.46
epoch:      9, it:      100, loss: 740.84, elbo: -740.84, lpx: -734.30, kl: 6.54, lpz: -71.35, lqz: -64.81
epoch:     10, it:      100, loss: 739.81, elbo: -739.81, lpx: -733.66, kl: 6.15, lpz: -71.28, lqz: -65.14
epoch:     11, it:      100, loss: 738.95, elbo: -738.95, lpx: -733.15, kl: 5.80, lpz: -71.30, lqz: -65.50
epoch:     12, it:      100, loss: 737.84, elbo: -737.84, lpx: -732.27, kl: 5.57, lpz: -71.27, lqz: -65.70
epoch:     13, it:      100, loss: 737.20, elbo: -737.20, lpx: -731.81, kl: 5.39, lpz: -71.22, lqz: -65.83
epoch:     14, it:      100, loss: 736.99, elbo: -736.99, lpx: -731.77, kl: 5.22, lpz: -71.20, lqz: -65.98
epoch:     15, it:      100, loss: 736.09, elbo: -736.09, lpx: -731.04, kl: 5.05, lpz: -71.21, lqz: -66.16
epoch:     16, it:      100, loss: 735.66, elbo: -735.66, lpx: -730.77, kl: 4.89, lpz: -71.20, lqz: -66.32
epoch:     17, it:      100, loss: 735.06, elbo: -735.06, lpx: -730.30, kl: 4.75, lpz: -71.19, lqz: -66.44
epoch:     18, it:      100, loss: 734.59, elbo: -734.59, lpx: -729.96, kl: 4.63, lpz: -71.15, lqz: -66.52
epoch:     19, it:      100, loss: 734.44, elbo: -734.44, lpx: -729.87, kl: 4.57, lpz: -71.17, lqz: -66.60
epoch:     20, it:      100, loss: 734.13, elbo: -734.13, lpx: -729.63, kl: 4.50, lpz: -71.15, lqz: -66.65
epoch:     21, it:      100, loss: 733.65, elbo: -733.65, lpx: -729.21, kl: 4.44, lpz: -71.10, lqz: -66.66
epoch:     22, it:      100, loss: 733.72, elbo: -733.72, lpx: -729.31, kl: 4.41, lpz: -71.08, lqz: -66.67
epoch:     23, it:      100, loss: 733.60, elbo: -733.60, lpx: -729.20, kl: 4.40, lpz: -71.06, lqz: -66.66
epoch:     24, it:      100, loss: 733.24, elbo: -733.24, lpx: -728.84, kl: 4.41, lpz: -71.04, lqz: -66.63
epoch:     25, it:      100, loss: 733.02, elbo: -733.02, lpx: -728.58, kl: 4.43, lpz: -71.03, lqz: -66.59
epoch:     26, it:      100, loss: 732.89, elbo: -732.89, lpx: -728.42, kl: 4.47, lpz: -71.01, lqz: -66.55
epoch:     27, it:      100, loss: 732.56, elbo: -732.56, lpx: -728.05, kl: 4.51, lpz: -71.00, lqz: -66.49
epoch:     28, it:      100, loss: 732.26, elbo: -732.26, lpx: -727.69, kl: 4.57, lpz: -71.00, lqz: -66.43
epoch:     29, it:      100, loss: 732.22, elbo: -732.22, lpx: -727.59, kl: 4.62, lpz: -70.99, lqz: -66.36
epoch:     30, it:      100, loss: 731.80, elbo: -731.80, lpx: -727.14, kl: 4.66, lpz: -70.98, lqz: -66.31
epoch:     31, it:      100, loss: 731.95, elbo: -731.95, lpx: -727.25, kl: 4.70, lpz: -70.97, lqz: -66.28
epoch:     32, it:      100, loss: 731.55, elbo: -731.55, lpx: -726.82, kl: 4.73, lpz: -70.98, lqz: -66.25
epoch:     33, it:      100, loss: 731.39, elbo: -731.39, lpx: -726.64, kl: 4.75, lpz: -70.99, lqz: -66.23
epoch:     34, it:      100, loss: 731.41, elbo: -731.41, lpx: -726.64, kl: 4.77, lpz: -70.98, lqz: -66.20
epoch:     35, it:      100, loss: 731.27, elbo: -731.27, lpx: -726.48, kl: 4.79, lpz: -70.97, lqz: -66.18
epoch:     36, it:      100, loss: 730.98, elbo: -730.98, lpx: -726.17, kl: 4.81, lpz: -70.97, lqz: -66.16
epoch:     37, it:      100, loss: 731.05, elbo: -731.05, lpx: -726.23, kl: 4.82, lpz: -70.96, lqz: -66.14
epoch:     38, it:      100, loss: 730.70, elbo: -730.70, lpx: -725.87, kl: 4.83, lpz: -70.96, lqz: -66.13
epoch:     39, it:      100, loss: 730.89, elbo: -730.89, lpx: -726.04, kl: 4.85, lpz: -70.96, lqz: -66.11
epoch:     40, it:      100, loss: 730.63, elbo: -730.63, lpx: -725.77, kl: 4.86, lpz: -70.96, lqz: -66.10
epoch:     41, it:      100, loss: 730.44, elbo: -730.44, lpx: -725.58, kl: 4.86, lpz: -70.96, lqz: -66.10
epoch:     42, it:      100, loss: 730.66, elbo: -730.66, lpx: -725.79, kl: 4.87, lpz: -70.96, lqz: -66.09
epoch:     43, it:      100, loss: 730.30, elbo: -730.30, lpx: -725.43, kl: 4.87, lpz: -70.96, lqz: -66.09
epoch:     44, it:      100, loss: 730.25, elbo: -730.25, lpx: -725.37, kl: 4.88, lpz: -70.96, lqz: -66.08
epoch:     45, it:      100, loss: 730.20, elbo: -730.20, lpx: -725.32, kl: 4.88, lpz: -70.96, lqz: -66.08
epoch:     46, it:      100, loss: 730.32, elbo: -730.32, lpx: -725.44, kl: 4.88, lpz: -70.95, lqz: -66.08
epoch:     47, it:      100, loss: 730.21, elbo: -730.21, lpx: -725.33, kl: 4.88, lpz: -70.96, lqz: -66.08
epoch:     48, it:      100, loss: 730.30, elbo: -730.30, lpx: -725.42, kl: 4.88, lpz: -70.96, lqz: -66.08
epoch:     49, it:      100, loss: 730.14, elbo: -730.14, lpx: -725.27, kl: 4.87, lpz: -70.95, lqz: -66.08
epoch:     50, it:      100, loss: 730.02, elbo: -730.02, lpx: -725.14, kl: 4.88, lpz: -70.97, lqz: -66.09
epoch:     51, it:      100, loss: 729.85, elbo: -729.85, lpx: -724.97, kl: 4.88, lpz: -70.98, lqz: -66.09
epoch:     52, it:      100, loss: 729.78, elbo: -729.78, lpx: -724.90, kl: 4.88, lpz: -70.96, lqz: -66.08
epoch:     53, it:      100, loss: 730.00, elbo: -730.00, lpx: -725.12, kl: 4.87, lpz: -70.95, lqz: -66.08
epoch:     54, it:      100, loss: 729.63, elbo: -729.63, lpx: -724.76, kl: 4.87, lpz: -70.96, lqz: -66.09
epoch:     55, it:      100, loss: 729.70, elbo: -729.70, lpx: -724.83, kl: 4.88, lpz: -70.95, lqz: -66.08
epoch:     56, it:      100, loss: 729.74, elbo: -729.74, lpx: -724.86, kl: 4.88, lpz: -70.95, lqz: -66.07
epoch:     57, it:      100, loss: 729.78, elbo: -729.78, lpx: -724.90, kl: 4.88, lpz: -70.95, lqz: -66.06
