epoch:      1, it:      100, loss: 348.19, elbo: -348.19, lpx: -345.51, kl: 2.68, lpz: -72.83, lqz: -70.14
epoch:      2, it:      100, loss: 252.32, elbo: -252.32, lpx: -249.59, kl: 2.73, lpz: -72.09, lqz: -69.36
epoch:      3, it:      100, loss: 214.89, elbo: -214.89, lpx: -211.74, kl: 3.15, lpz: -71.72, lqz: -68.57
epoch:      4, it:      100, loss: 194.61, elbo: -194.61, lpx: -189.23, kl: 5.38, lpz: -72.07, lqz: -66.69
epoch:      5, it:      100, loss: 177.17, elbo: -177.17, lpx: -168.08, kl: 9.09, lpz: -72.44, lqz: -63.35
epoch:      6, it:      100, loss: 164.86, elbo: -164.86, lpx: -152.98, kl: 11.88, lpz: -72.52, lqz: -60.64
epoch:      7, it:      100, loss: 157.17, elbo: -157.17, lpx: -143.74, kl: 13.43, lpz: -72.63, lqz: -59.20
epoch:      8, it:      100, loss: 151.53, elbo: -151.53, lpx: -137.12, kl: 14.41, lpz: -72.69, lqz: -58.28
epoch:      9, it:      100, loss: 146.61, elbo: -146.61, lpx: -131.41, kl: 15.21, lpz: -72.72, lqz: -57.51
epoch:     10, it:      100, loss: 142.36, elbo: -142.36, lpx: -126.49, kl: 15.87, lpz: -72.69, lqz: -56.83
epoch:     11, it:      100, loss: 138.76, elbo: -138.76, lpx: -122.33, kl: 16.44, lpz: -72.66, lqz: -56.22
epoch:     12, it:      100, loss: 135.66, elbo: -135.66, lpx: -118.89, kl: 16.77, lpz: -72.64, lqz: -55.87
epoch:     13, it:      100, loss: 132.89, elbo: -132.89, lpx: -115.90, kl: 16.99, lpz: -72.63, lqz: -55.65
epoch:     14, it:      100, loss: 130.49, elbo: -130.49, lpx: -113.29, kl: 17.20, lpz: -72.61, lqz: -55.41
epoch:     15, it:      100, loss: 128.20, elbo: -128.20, lpx: -110.82, kl: 17.38, lpz: -72.60, lqz: -55.22
epoch:     16, it:      100, loss: 126.18, elbo: -126.18, lpx: -108.69, kl: 17.49, lpz: -72.58, lqz: -55.09
epoch:     17, it:      100, loss: 124.23, elbo: -124.23, lpx: -106.66, kl: 17.57, lpz: -72.54, lqz: -54.97
epoch:     18, it:      100, loss: 122.55, elbo: -122.55, lpx: -104.88, kl: 17.67, lpz: -72.47, lqz: -54.80
epoch:     19, it:      100, loss: 121.04, elbo: -121.04, lpx: -103.26, kl: 17.78, lpz: -72.39, lqz: -54.61
epoch:     20, it:      100, loss: 119.74, elbo: -119.74, lpx: -101.86, kl: 17.88, lpz: -72.32, lqz: -54.45
epoch:     21, it:      100, loss: 118.58, elbo: -118.58, lpx: -100.64, kl: 17.94, lpz: -72.25, lqz: -54.31
epoch:     22, it:      100, loss: 117.42, elbo: -117.42, lpx: -99.41, kl: 18.01, lpz: -72.22, lqz: -54.21
