kl,lpx,step,lqz,elbo,lpz,epoch,loss
22.433513641357422,-72.67356872558594,24599,-48.732967376708984,-95.1070785522461,-71.1664810180664,245,95.1070785522461
22.42616081237793,-72.62162017822266,24699,-48.749568939208984,-95.04778289794922,-71.17572784423828,246,95.04778289794922
22.42019271850586,-72.56922149658203,24799,-48.744503021240234,-94.98941802978516,-71.1646957397461,247,94.98941802978516
22.407442092895508,-72.5438232421875,24899,-48.75624084472656,-94.95126342773438,-71.16368103027344,248,94.95126342773438
22.433191299438477,-72.52661895751953,24999,-48.742774963378906,-94.95980834960938,-71.17596435546875,249,94.95980834960938
22.43966293334961,-72.53511047363281,25099,-48.7227783203125,-94.97477722167969,-71.16244506835938,250,94.97477722167969
22.43595314025879,-72.52239990234375,25199,-48.72567367553711,-94.9583511352539,-71.16162872314453,251,94.9583511352539
22.430137634277344,-72.49626922607422,25299,-48.737815856933594,-94.92640686035156,-71.16795349121094,252,94.92640686035156
22.415908813476562,-72.47590637207031,25399,-48.75164794921875,-94.89181518554688,-71.16755676269531,253,94.89181518554688
22.40706443786621,-72.4565200805664,25499,-48.756568908691406,-94.86357879638672,-71.16363525390625,254,94.86357879638672
22.445255279541016,-72.40438079833984,25599,-48.71688461303711,-94.8496322631836,-71.16213989257812,255,94.8496322631836
22.459260940551758,-72.39266967773438,25699,-48.70113754272461,-94.85193634033203,-71.160400390625,256,94.85193634033203
22.439876556396484,-72.38731384277344,25799,-48.72452926635742,-94.82719421386719,-71.1644058227539,257,94.82719421386719
22.42738151550293,-72.38822937011719,25899,-48.73406219482422,-94.81560516357422,-71.16143798828125,258,94.81560516357422
22.433128356933594,-72.38862609863281,25999,-48.73274612426758,-94.8217544555664,-71.1658706665039,259,94.8217544555664
22.450620651245117,-72.34944915771484,26099,-48.709136962890625,-94.8000717163086,-71.15975952148438,260,94.8000717163086
22.46030044555664,-72.30208587646484,26199,-48.70180892944336,-94.76239013671875,-71.162109375,261,94.76239013671875
22.45990753173828,-72.33722686767578,26299,-48.694358825683594,-94.79713439941406,-71.15426635742188,262,94.79713439941406
22.473848342895508,-72.3007583618164,26399,-48.682106018066406,-94.77460479736328,-71.15595245361328,263,94.77460479736328
22.461929321289062,-72.3045654296875,26499,-48.70164108276367,-94.76648712158203,-71.16357421875,264,94.76648712158203
22.442609786987305,-72.28880310058594,26599,-48.70586013793945,-94.73141479492188,-71.14846801757812,265,94.73141479492188
22.450607299804688,-72.28421020507812,26699,-48.70508575439453,-94.73481750488281,-71.15569305419922,266,94.73481750488281
22.454620361328125,-72.24510192871094,26799,-48.707027435302734,-94.69972229003906,-71.1616439819336,267,94.69972229003906
22.461898803710938,-72.21595001220703,26899,-48.6968994140625,-94.67784881591797,-71.15879821777344,268,94.67784881591797
22.486391067504883,-72.24864196777344,26999,-48.6693000793457,-94.73503875732422,-71.15569305419922,269,94.73503875732422
22.46124267578125,-72.24937438964844,27099,-48.69528579711914,-94.71060943603516,-71.15653228759766,270,94.71060943603516
22.440093994140625,-72.21382141113281,27199,-48.71437454223633,-94.6539077758789,-71.15447235107422,271,94.6539077758789
22.439830780029297,-72.19017791748047,27299,-48.71658706665039,-94.63001251220703,-71.15641784667969,272,94.63001251220703
22.451961517333984,-72.14889526367188,27399,-48.701942443847656,-94.6008529663086,-71.1539077758789,273,94.6008529663086
22.463951110839844,-72.14628601074219,27499,-48.68961715698242,-94.61023712158203,-71.153564453125,274,94.61023712158203
22.482789993286133,-72.15718841552734,27599,-48.677371978759766,-94.63997650146484,-71.16016387939453,275,94.63997650146484
22.481382369995117,-72.14282989501953,27699,-48.681114196777344,-94.62420654296875,-71.1624984741211,276,94.62420654296875
22.472196578979492,-72.1366195678711,27799,-48.679161071777344,-94.60881805419922,-71.15135955810547,277,94.60881805419922
22.48015785217285,-72.10401916503906,27899,-48.677188873291016,-94.58418273925781,-71.1573486328125,278,94.58418273925781
22.468217849731445,-72.0902099609375,27999,-48.68504333496094,-94.55843353271484,-71.15325927734375,279,94.55843353271484
22.435808181762695,-72.0677261352539,28099,-48.71414566040039,-94.5035400390625,-71.14995574951172,280,94.5035400390625
22.458627700805664,-72.05392456054688,28199,-48.6948356628418,-94.5125503540039,-71.1534652709961,281,94.5125503540039
22.46696662902832,-72.0192642211914,28299,-48.679931640625,-94.48623657226562,-71.14689636230469,282,94.48623657226562
22.46522331237793,-72.01657104492188,28399,-48.683834075927734,-94.4817886352539,-71.14906311035156,283,94.4817886352539
22.453107833862305,-72.01325225830078,28499,-48.6976432800293,-94.46635437011719,-71.15074920654297,284,94.46635437011719
22.457244873046875,-71.99948120117188,28599,-48.68744659423828,-94.45672607421875,-71.14469146728516,285,94.45672607421875
22.470516204833984,-71.9725341796875,28699,-48.67283630371094,-94.44305419921875,-71.14334869384766,286,94.44305419921875
22.47328758239746,-71.96686553955078,28799,-48.6700553894043,-94.44014739990234,-71.14334106445312,287,94.44014739990234
22.498207092285156,-71.98873901367188,28899,-48.64744567871094,-94.48694610595703,-71.1456527709961,288,94.48694610595703
22.495595932006836,-71.94794464111328,28999,-48.65631103515625,-94.44354248046875,-71.15190887451172,289,94.44354248046875
22.501108169555664,-71.96016693115234,29099,-48.64550018310547,-94.46127319335938,-71.1466064453125,290,94.46127319335938
22.49895668029785,-71.9544448852539,29199,-48.64346694946289,-94.45340728759766,-71.14242553710938,291,94.45340728759766
22.474445343017578,-71.92324829101562,29299,-48.672019958496094,-94.39769744873047,-71.1464614868164,292,94.39769744873047
22.479812622070312,-71.86397552490234,29399,-48.66371154785156,-94.34378814697266,-71.14352416992188,293,94.34378814697266
22.492053985595703,-71.85987854003906,29499,-48.65412902832031,-94.3519287109375,-71.14618682861328,294,94.3519287109375
22.495708465576172,-71.88956451416016,29599,-48.65446090698242,-94.38526916503906,-71.1501693725586,295,94.38526916503906
22.480192184448242,-71.87094116210938,29699,-48.660499572753906,-94.35112762451172,-71.14069366455078,296,94.35112762451172
22.47638511657715,-71.85012817382812,29799,-48.666229248046875,-94.3265151977539,-71.14261627197266,297,94.3265151977539
22.501150131225586,-71.82178497314453,29899,-48.641204833984375,-94.32293701171875,-71.1423568725586,298,94.32293701171875
22.475597381591797,-71.82918548583984,29999,-48.657901763916016,-94.30477905273438,-71.13349914550781,299,94.30477905273438
22.483631134033203,-71.82640838623047,30099,-48.65974426269531,-94.31004333496094,-71.14337921142578,300,94.31004333496094
22.49433708190918,-71.81454467773438,30199,-48.64639663696289,-94.30888366699219,-71.14073181152344,301,94.30888366699219
22.481124877929688,-71.783935546875,30299,-48.65645980834961,-94.26506042480469,-71.13758087158203,302,94.26506042480469
22.5097713470459,-71.75775146484375,30399,-48.63035202026367,-94.26752471923828,-71.14012145996094,303,94.26752471923828
22.500276565551758,-71.78226470947266,30499,-48.64384460449219,-94.28253936767578,-71.14411926269531,304,94.28253936767578
22.494619369506836,-71.7641830444336,30599,-48.65058898925781,-94.25880432128906,-71.14521026611328,305,94.25880432128906
22.494691848754883,-71.7365493774414,30699,-48.641014099121094,-94.23123931884766,-71.13570404052734,306,94.23123931884766
22.49455451965332,-71.67141723632812,30799,-48.644630432128906,-94.16596984863281,-71.1391830444336,307,94.16596984863281
22.510910034179688,-71.71525573730469,30899,-48.62820053100586,-94.22616577148438,-71.13910675048828,308,94.22616577148438
22.505130767822266,-71.6831283569336,30999,-48.6303825378418,-94.18826293945312,-71.13551330566406,309,94.18826293945312
22.50848960876465,-71.70498657226562,31099,-48.622859954833984,-94.2134780883789,-71.13134765625,310,94.2134780883789
22.501157760620117,-71.64747619628906,31199,-48.63950729370117,-94.14863586425781,-71.14066314697266,311,94.14863586425781
22.497901916503906,-71.65310668945312,31299,-48.6410026550293,-94.15100860595703,-71.13890075683594,312,94.15100860595703
22.49757957458496,-71.63558197021484,31399,-48.63422775268555,-94.1331558227539,-71.13180541992188,313,94.1331558227539
22.490917205810547,-71.64949798583984,31499,-48.64070510864258,-94.14041137695312,-71.13162231445312,314,94.14041137695312
22.49661636352539,-71.6119155883789,31599,-48.6365852355957,-94.10852813720703,-71.1332015991211,315,94.10852813720703
22.519624710083008,-71.62377166748047,31699,-48.62026596069336,-94.14340209960938,-71.139892578125,316,94.14340209960938
22.495532989501953,-71.62841033935547,31799,-48.64096450805664,-94.12393951416016,-71.1364974975586,317,94.12393951416016
22.511520385742188,-71.6490478515625,31899,-48.625579833984375,-94.16056823730469,-71.13710021972656,318,94.16056823730469
22.506168365478516,-71.59793853759766,31999,-48.62812423706055,-94.1041030883789,-71.13429260253906,319,94.1041030883789
22.497074127197266,-71.58683013916016,32099,-48.630550384521484,-94.08390045166016,-71.12762451171875,320,94.08390045166016
22.511192321777344,-71.58304595947266,32199,-48.620967864990234,-94.09423828125,-71.13215637207031,321,94.09423828125
22.52246856689453,-71.53887939453125,32299,-48.61420440673828,-94.06134796142578,-71.13667297363281,322,94.06134796142578
22.52130889892578,-71.5418930053711,32399,-48.61589813232422,-94.06320190429688,-71.13720703125,323,94.06320190429688
22.5147705078125,-71.52528381347656,32499,-48.61858367919922,-94.04005432128906,-71.13335418701172,324,94.04005432128906
22.515188217163086,-71.54313659667969,32599,-48.613609313964844,-94.0583267211914,-71.12879943847656,325,94.0583267211914
22.535324096679688,-71.51377868652344,32699,-48.5953254699707,-94.04910278320312,-71.13064575195312,326,94.04910278320312
22.52068328857422,-71.51097106933594,32799,-48.604801177978516,-94.03165435791016,-71.12548065185547,327,94.03165435791016
22.50339698791504,-71.48910522460938,32899,-48.6252555847168,-93.99250030517578,-71.12865447998047,328,93.99250030517578
22.523160934448242,-71.46237182617188,32999,-48.61009216308594,-93.98553466796875,-71.13325500488281,329,93.98553466796875
22.525259017944336,-71.46815490722656,33099,-48.60136795043945,-93.993408203125,-71.12662506103516,330,93.993408203125
22.517864227294922,-71.44798278808594,33199,-48.6136589050293,-93.96585083007812,-71.13152313232422,331,93.96585083007812
22.53216552734375,-71.4708251953125,33299,-48.59464645385742,-94.00299072265625,-71.1268081665039,332,94.00299072265625
22.539655685424805,-71.44194030761719,33399,-48.58213806152344,-93.9815902709961,-71.12178802490234,333,93.9815902709961
22.533836364746094,-71.42776489257812,33499,-48.59231948852539,-93.96160125732422,-71.12615203857422,334,93.96160125732422
22.52958106994629,-71.41937255859375,33599,-48.602420806884766,-93.9489517211914,-71.13200378417969,335,93.9489517211914
22.528470993041992,-71.4271240234375,33699,-48.60612869262695,-93.9555892944336,-71.13459777832031,336,93.9555892944336
22.52524185180664,-71.38812255859375,33799,-48.60595703125,-93.91336059570312,-71.13119506835938,337,93.91336059570312
22.533967971801758,-71.38585662841797,33899,-48.597984313964844,-93.91983032226562,-71.1319580078125,338,93.91983032226562
22.53239631652832,-71.39140319824219,33999,-48.59001922607422,-93.9238052368164,-71.1224136352539,339,93.9238052368164
22.528417587280273,-71.37356567382812,34099,-48.59984588623047,-93.9019775390625,-71.12826538085938,340,93.9019775390625
22.520339965820312,-71.34264373779297,34199,-48.60948181152344,-93.86298370361328,-71.12982177734375,341,93.86298370361328
22.523759841918945,-71.31655883789062,34299,-48.60621643066406,-93.84032440185547,-71.12997436523438,342,93.84032440185547
22.52455711364746,-71.30563354492188,34399,-48.60948944091797,-93.83019256591797,-71.13404846191406,343,93.83019256591797
22.528913497924805,-71.298828125,34499,-48.597068786621094,-93.82774353027344,-71.12598419189453,344,93.82774353027344
22.55204200744629,-71.28421783447266,34599,-48.579803466796875,-93.83625793457031,-71.13184356689453,345,93.83625793457031
22.54791259765625,-71.29471588134766,34699,-48.58001708984375,-93.84263610839844,-71.1279296875,346,93.84263610839844
22.54480743408203,-71.28386688232422,34799,-48.577728271484375,-93.82867431640625,-71.1225357055664,347,93.82867431640625
22.530046463012695,-71.27349853515625,34899,-48.59577560424805,-93.80355072021484,-71.12582397460938,348,93.80355072021484
22.518035888671875,-71.26029205322266,34999,-48.60380172729492,-93.77832794189453,-71.12184143066406,349,93.77832794189453
22.55516815185547,-71.25643157958984,35099,-48.56935119628906,-93.81159973144531,-71.12451934814453,350,93.81159973144531
22.550580978393555,-71.23709106445312,35199,-48.5796012878418,-93.78767395019531,-71.13018035888672,351,93.78767395019531
22.531713485717773,-71.24207305908203,35299,-48.58871078491211,-93.77378845214844,-71.12042236328125,352,93.77378845214844
22.541990280151367,-71.2525405883789,35399,-48.57760238647461,-93.7945327758789,-71.11959075927734,353,93.7945327758789
22.522432327270508,-71.23670959472656,35499,-48.58730697631836,-93.75914001464844,-71.1097412109375,354,93.75914001464844
22.544227600097656,-71.22346496582031,35599,-48.579105377197266,-93.7677001953125,-71.12333679199219,355,93.7677001953125
22.555585861206055,-71.19251251220703,35699,-48.56362533569336,-93.74810028076172,-71.11920928955078,356,93.74810028076172
22.559118270874023,-71.19315338134766,35799,-48.565860748291016,-93.75227355957031,-71.1249771118164,357,93.75227355957031
22.55845069885254,-71.17202758789062,35899,-48.5671272277832,-93.73048400878906,-71.12557983398438,358,93.73048400878906
22.55601692199707,-71.17835998535156,35999,-48.567588806152344,-93.73438262939453,-71.12360382080078,359,93.73438262939453
22.55223274230957,-71.17334747314453,36099,-48.56895446777344,-93.72557830810547,-71.12118530273438,360,93.72557830810547
22.54665756225586,-71.1394271850586,36199,-48.57029342651367,-93.68608093261719,-71.11695098876953,361,93.68608093261719
22.5429744720459,-71.1636734008789,36299,-48.579139709472656,-93.7066421508789,-71.12211608886719,362,93.7066421508789
22.532310485839844,-71.1114501953125,36399,-48.587242126464844,-93.64376068115234,-71.11955261230469,363,93.64376068115234
22.552806854248047,-71.11321258544922,36499,-48.56634521484375,-93.666015625,-71.11914825439453,364,93.666015625
22.560171127319336,-71.10169982910156,36599,-48.56095504760742,-93.66187286376953,-71.12112426757812,365,93.66187286376953
22.546283721923828,-71.12435150146484,36699,-48.57521438598633,-93.6706314086914,-71.12149810791016,366,93.6706314086914
22.54343032836914,-71.1086196899414,36799,-48.575225830078125,-93.65204620361328,-71.11865997314453,367,93.65204620361328
22.53495216369629,-71.1000747680664,36899,-48.5853157043457,-93.6350326538086,-71.12026977539062,368,93.6350326538086
22.562471389770508,-71.10582733154297,36999,-48.55628204345703,-93.66829681396484,-71.1187515258789,369,93.66829681396484
22.557085037231445,-71.06061553955078,37099,-48.5569953918457,-93.6176986694336,-71.11408233642578,370,93.6176986694336
22.540111541748047,-71.03347778320312,37199,-48.57420349121094,-93.5735855102539,-71.11431884765625,371,93.5735855102539
22.53899574279785,-71.02098083496094,37299,-48.5726432800293,-93.55997467041016,-71.11164093017578,372,93.55997467041016
22.54405403137207,-71.00981903076172,37399,-48.57398986816406,-93.55387115478516,-71.1180419921875,373,93.55387115478516
22.532339096069336,-71.0108871459961,37499,-48.58068084716797,-93.54322814941406,-71.11302185058594,374,93.54322814941406
22.544166564941406,-71.00932312011719,37599,-48.57436752319336,-93.5534896850586,-71.11853790283203,375,93.5534896850586
22.54468536376953,-71.02084350585938,37699,-48.57051467895508,-93.5655288696289,-71.11519622802734,376,93.5655288696289
22.54196548461914,-71.027099609375,37799,-48.575035095214844,-93.56906127929688,-71.11699676513672,377,93.56906127929688
22.55323600769043,-70.97584533691406,37899,-48.564659118652344,-93.52908325195312,-71.1178970336914,378,93.52908325195312
22.5495548248291,-70.97296142578125,37999,-48.56425857543945,-93.52251434326172,-71.11380767822266,379,93.52251434326172
22.566017150878906,-70.99201965332031,38099,-48.542667388916016,-93.55803680419922,-71.10868835449219,380,93.55803680419922
22.565034866333008,-70.95022583007812,38199,-48.545536041259766,-93.51526641845703,-71.1105728149414,381,93.51526641845703
22.568603515625,-70.93937683105469,38299,-48.549312591552734,-93.50798034667969,-71.117919921875,382,93.50798034667969
22.5550537109375,-70.97288513183594,38399,-48.56338119506836,-93.52793884277344,-71.11843872070312,383,93.52793884277344
22.5353946685791,-70.95098876953125,38499,-48.57902908325195,-93.48638153076172,-71.11442565917969,384,93.48638153076172
22.556602478027344,-70.93272399902344,38599,-48.56096267700195,-93.48932647705078,-71.11756134033203,385,93.48932647705078
22.57068634033203,-70.91548919677734,38699,-48.5498046875,-93.48617553710938,-71.12049102783203,386,93.48617553710938
22.55374526977539,-70.93006134033203,38799,-48.56040954589844,-93.48381042480469,-71.1141586303711,387,93.48381042480469
22.546728134155273,-70.9051742553711,38899,-48.56843948364258,-93.451904296875,-71.11516571044922,388,93.451904296875
22.542926788330078,-70.86701202392578,38999,-48.56940460205078,-93.40994262695312,-71.11233520507812,389,93.40994262695312
22.555530548095703,-70.90314483642578,39099,-48.561676025390625,-93.45867156982422,-71.1172103881836,390,93.45867156982422
22.562833786010742,-70.88985443115234,39199,-48.54951095581055,-93.45269012451172,-71.11234283447266,391,93.45269012451172
22.56833839416504,-70.88922882080078,39299,-48.54032897949219,-93.45756530761719,-71.1086654663086,392,93.45756530761719
22.564228057861328,-70.85308837890625,39399,-48.556190490722656,-93.41732025146484,-71.12042236328125,393,93.41732025146484
22.56598472595215,-70.84102630615234,39499,-48.545265197753906,-93.40701293945312,-71.11125183105469,394,93.40701293945312
22.56987762451172,-70.84031677246094,39599,-48.54164123535156,-93.41019439697266,-71.11151885986328,395,93.41019439697266
22.549209594726562,-70.82798767089844,39699,-48.560997009277344,-93.377197265625,-71.1102066040039,396,93.377197265625
22.56305694580078,-70.81452941894531,39799,-48.551734924316406,-93.37759399414062,-71.11479187011719,397,93.37759399414062
22.554203033447266,-70.83026123046875,39899,-48.55732727050781,-93.38446807861328,-71.11152648925781,398,93.38446807861328
22.55847930908203,-70.8096694946289,39999,-48.55485916137695,-93.36814880371094,-71.11333465576172,399,93.36814880371094
22.551713943481445,-70.7858657836914,40099,-48.56009292602539,-93.33757781982422,-71.11180877685547,400,93.33757781982422
22.55459976196289,-70.82886505126953,40199,-48.55644226074219,-93.38346099853516,-71.11104583740234,401,93.38346099853516
22.561508178710938,-70.79940032958984,40299,-48.547908782958984,-93.36090850830078,-71.10942077636719,402,93.36090850830078
22.58111572265625,-70.79191589355469,40399,-48.53440856933594,-93.37303161621094,-71.11552429199219,403,93.37303161621094
22.575260162353516,-70.79710388183594,40499,-48.52987289428711,-93.37236022949219,-71.10513305664062,404,93.37236022949219
22.562402725219727,-70.78923797607422,40599,-48.54169845581055,-93.35164642333984,-71.1041030883789,405,93.35164642333984
22.563121795654297,-70.78133392333984,40699,-48.5455207824707,-93.34445190429688,-71.108642578125,406,93.34445190429688
22.58533477783203,-70.80322265625,40799,-48.531734466552734,-93.38855743408203,-71.1170654296875,407,93.38855743408203
22.57647132873535,-70.78426361083984,40899,-48.536476135253906,-93.36073303222656,-71.11294555664062,408,93.36073303222656
22.600223541259766,-70.73936462402344,40999,-48.510746002197266,-93.33958435058594,-71.11096954345703,409,93.33958435058594
22.587522506713867,-70.744384765625,41099,-48.52161407470703,-93.33190155029297,-71.10913848876953,410,93.33190155029297
22.57384490966797,-70.6917724609375,41199,-48.53755187988281,-93.26561737060547,-71.11139678955078,411,93.26561737060547
22.572002410888672,-70.70467376708984,41299,-48.53317642211914,-93.27667236328125,-71.10517883300781,412,93.27667236328125
22.566015243530273,-70.68951416015625,41399,-48.542137145996094,-93.25552368164062,-71.10814666748047,413,93.25552368164062
22.569896697998047,-70.67732238769531,41499,-48.54472732543945,-93.2472152709961,-71.1146240234375,414,93.2472152709961
22.5660400390625,-70.6900634765625,41599,-48.53160858154297,-93.256103515625,-71.09764862060547,415,93.256103515625
22.56211280822754,-70.72042083740234,41699,-48.544742584228516,-93.28253173828125,-71.10685729980469,416,93.28253173828125
22.571117401123047,-70.683837890625,41799,-48.53849411010742,-93.25495147705078,-71.10961151123047,417,93.25495147705078
22.564897537231445,-70.67453002929688,41899,-48.537532806396484,-93.23943328857422,-71.10243225097656,418,93.23943328857422
22.591548919677734,-70.6777114868164,41999,-48.51204299926758,-93.26925659179688,-71.10359191894531,419,93.26925659179688
22.577821731567383,-70.64505767822266,42099,-48.53704071044922,-93.2228775024414,-71.11486053466797,420,93.2228775024414
22.594816207885742,-70.64285278320312,42199,-48.51393508911133,-93.2376708984375,-71.10874938964844,421,93.2376708984375
22.587167739868164,-70.64955139160156,42299,-48.527957916259766,-93.2367172241211,-71.11511993408203,422,93.2367172241211
22.57209587097168,-70.62442016601562,42399,-48.5324821472168,-93.1965103149414,-71.10457611083984,423,93.1965103149414
22.568010330200195,-70.61798858642578,42499,-48.53033447265625,-93.18600463867188,-71.09834289550781,424,93.18600463867188
22.58338737487793,-70.60322570800781,42599,-48.51303482055664,-93.18660736083984,-71.09642028808594,425,93.18660736083984
22.583833694458008,-70.60589599609375,42699,-48.519569396972656,-93.18972778320312,-71.10340881347656,426,93.18972778320312
22.57404899597168,-70.58615112304688,42799,-48.52903366088867,-93.16020202636719,-71.10308074951172,427,93.16020202636719
22.579410552978516,-70.58565521240234,42899,-48.523765563964844,-93.1650619506836,-71.10317993164062,428,93.1650619506836
22.58740997314453,-70.5899429321289,42999,-48.518577575683594,-93.17735290527344,-71.10598754882812,429,93.17735290527344
22.587116241455078,-70.57955169677734,43099,-48.519920349121094,-93.16666412353516,-71.10704040527344,430,93.16666412353516
22.586015701293945,-70.57683563232422,43199,-48.52576446533203,-93.16284942626953,-71.11177825927734,431,93.16284942626953
22.57493782043457,-70.55652618408203,43299,-48.531578063964844,-93.13146209716797,-71.10651397705078,432,93.13146209716797
22.577791213989258,-70.53404235839844,43399,-48.52655792236328,-93.11183166503906,-71.1043472290039,433,93.11183166503906
22.582075119018555,-70.54241943359375,43499,-48.52103805541992,-93.12449645996094,-71.10311126708984,434,93.12449645996094
22.568058013916016,-70.5242919921875,43599,-48.53832244873047,-93.09235382080078,-71.10638427734375,435,93.09235382080078
22.60115623474121,-70.51256561279297,43699,-48.50484848022461,-93.11372375488281,-71.10600280761719,436,93.11372375488281
22.607666015625,-70.53693389892578,43799,-48.498600006103516,-93.14459991455078,-71.10626220703125,437,93.14459991455078
22.59415054321289,-70.51075744628906,43899,-48.50661087036133,-93.10491180419922,-71.10076141357422,438,93.10491180419922
22.602581024169922,-70.52490234375,43999,-48.50023651123047,-93.12747955322266,-71.10281372070312,439,93.12747955322266
22.59393310546875,-70.47895812988281,44099,-48.50764846801758,-93.07289123535156,-71.10157775878906,440,93.07289123535156
22.58286476135254,-70.50541687011719,44199,-48.515892028808594,-93.0882797241211,-71.0987548828125,441,93.0882797241211
22.594724655151367,-70.50942993164062,44299,-48.50783920288086,-93.1041488647461,-71.1025619506836,442,93.1041488647461
22.610708236694336,-70.50785064697266,44399,-48.494171142578125,-93.1185531616211,-71.1048812866211,443,93.1185531616211
22.596290588378906,-70.46257019042969,44499,-48.5068244934082,-93.0588607788086,-71.10311126708984,444,93.0588607788086
22.611740112304688,-70.46672821044922,44599,-48.49638748168945,-93.0784683227539,-71.10812377929688,445,93.0784683227539
22.593109130859375,-70.43540954589844,44699,-48.509037017822266,-93.02851867675781,-71.10214233398438,446,93.02851867675781
22.604623794555664,-70.46580505371094,44799,-48.494178771972656,-93.07042694091797,-71.09880065917969,447,93.07042694091797
22.582632064819336,-70.43730926513672,44899,-48.518226623535156,-93.01994323730469,-71.10086059570312,448,93.01994323730469
22.596689224243164,-70.42869567871094,44999,-48.50285720825195,-93.02538299560547,-71.09954833984375,449,93.02538299560547
22.601282119750977,-70.44633483886719,45099,-48.49752426147461,-93.04761505126953,-71.09880828857422,450,93.04761505126953
22.60106658935547,-70.40335083007812,45199,-48.502803802490234,-93.0044174194336,-71.10386657714844,451,93.0044174194336
22.601375579833984,-70.3879623413086,45299,-48.49934768676758,-92.98934173583984,-71.10072326660156,452,92.98934173583984
22.588083267211914,-70.40046691894531,45399,-48.511268615722656,-92.9885482788086,-71.09934997558594,453,92.9885482788086
22.590391159057617,-70.38351440429688,45499,-48.51225662231445,-92.97390747070312,-71.10264587402344,454,92.97390747070312
22.596715927124023,-70.39019775390625,45599,-48.504005432128906,-92.98690795898438,-71.10072326660156,455,92.98690795898438
22.587142944335938,-70.35063934326172,45699,-48.51472854614258,-92.93778228759766,-71.10187530517578,456,92.93778228759766
22.578813552856445,-70.34466552734375,45799,-48.51865005493164,-92.92347717285156,-71.09746551513672,457,92.92347717285156
22.59574317932129,-70.3523941040039,45899,-48.5007209777832,-92.94813537597656,-71.09646606445312,458,92.94813537597656
22.59499168395996,-70.33787536621094,45999,-48.50375747680664,-92.93286895751953,-71.0987548828125,459,92.93286895751953
22.612953186035156,-70.32821655273438,46099,-48.48628616333008,-92.94116973876953,-71.0992431640625,460,92.94116973876953
22.58985710144043,-70.3585205078125,46199,-48.50716781616211,-92.94837951660156,-71.0970230102539,461,92.94837951660156
22.598371505737305,-70.33464050292969,46299,-48.50411605834961,-92.93301391601562,-71.10248565673828,462,92.93301391601562
22.59929084777832,-70.35063934326172,46399,-48.49827194213867,-92.94993591308594,-71.09756469726562,463,92.94993591308594
22.613862991333008,-70.33724212646484,46499,-48.48229217529297,-92.95111083984375,-71.09615325927734,464,92.95111083984375
22.591894149780273,-70.31917572021484,46599,-48.50572204589844,-92.91107177734375,-71.09761047363281,465,92.91107177734375
22.590639114379883,-70.29105377197266,46699,-48.51321792602539,-92.88169860839844,-71.1038589477539,466,92.88169860839844
22.590030670166016,-70.31381225585938,46799,-48.50739669799805,-92.90383911132812,-71.09742736816406,467,92.90383911132812
22.593215942382812,-70.33661651611328,46899,-48.50429916381836,-92.9298324584961,-71.0975112915039,468,92.9298324584961
22.602035522460938,-70.2893295288086,46999,-48.487998962402344,-92.89136505126953,-71.09003448486328,469,92.89136505126953
22.620817184448242,-70.27305603027344,47099,-48.47428512573242,-92.89387512207031,-71.09510040283203,470,92.89387512207031
22.610252380371094,-70.23823547363281,47199,-48.48142623901367,-92.8484878540039,-71.09168243408203,471,92.8484878540039
22.59668731689453,-70.26704406738281,47299,-48.49579620361328,-92.86373138427734,-71.09248352050781,472,92.86373138427734
22.603172302246094,-70.22515869140625,47399,-48.497459411621094,-92.82833099365234,-71.10063171386719,473,92.82833099365234
22.59998893737793,-70.21168518066406,47499,-48.4976921081543,-92.81167602539062,-71.0976791381836,474,92.81167602539062
22.606157302856445,-70.2197265625,47599,-48.492713928222656,-92.82588958740234,-71.098876953125,475,92.82588958740234
22.599323272705078,-70.21492004394531,47699,-48.49578094482422,-92.81423950195312,-71.09510040283203,476,92.81423950195312
22.581710815429688,-70.22855377197266,47799,-48.5168571472168,-92.81026458740234,-71.09856414794922,477,92.81026458740234
22.611000061035156,-70.19709014892578,47899,-48.4918098449707,-92.80809020996094,-71.10281372070312,478,92.80809020996094
22.597309112548828,-70.21086883544922,47999,-48.50193405151367,-92.80817413330078,-71.0992431640625,479,92.80817413330078
22.61466407775879,-70.21051025390625,48099,-48.48149490356445,-92.82518005371094,-71.09616088867188,480,92.82518005371094
22.621740341186523,-70.19102478027344,48199,-48.46675491333008,-92.8127670288086,-71.08849334716797,481,92.8127670288086
22.605918884277344,-70.19258880615234,48299,-48.478363037109375,-92.79850769042969,-71.08428192138672,482,92.79850769042969
22.612747192382812,-70.18477630615234,48399,-48.481414794921875,-92.79752349853516,-71.09416198730469,483,92.79752349853516
22.608917236328125,-70.14808654785156,48499,-48.48688888549805,-92.75700378417969,-71.0958023071289,484,92.75700378417969
22.590164184570312,-70.17744445800781,48599,-48.500797271728516,-92.76760864257812,-71.09095764160156,485,92.76760864257812
22.611370086669922,-70.16929626464844,48699,-48.477638244628906,-92.78067016601562,-71.08900451660156,486,92.78067016601562
22.6135196685791,-70.17455291748047,48799,-48.479427337646484,-92.78807067871094,-71.09294891357422,487,92.78807067871094
22.611190795898438,-70.14480590820312,48899,-48.48343276977539,-92.75599670410156,-71.0946273803711,488,92.75599670410156
22.637819290161133,-70.15374755859375,48999,-48.45437240600586,-92.79156494140625,-71.09219360351562,489,92.79156494140625
