epoch:      1, it:      100, loss: 357.14, s_lpx: -351.21, u_lpx: -352.15, s_kl: 4.69, u_kl: 4.74, s_py: -2.30, u_py: -2.30, s_qy: -2.40, s_H: 2.27, u_H: 2.27, s_acc: 0.1827, u_acc: 0.2127
epoch:     14, it:      100, loss: 124.62, s_lpx: -99.26, u_lpx: -98.79, s_kl: 25.53, u_kl: 25.74, s_py: -2.30, u_py: -2.30, s_qy: -1.19, s_H: 2.05, u_H: 2.19, s_acc: 0.9802, u_acc: 0.6017
epoch:     15, it:      100, loss: 123.11, s_lpx: -97.51, u_lpx: -97.04, s_kl: 25.77, u_kl: 25.99, s_py: -2.30, u_py: -2.30, s_qy: -1.15, s_H: 2.04, u_H: 2.18, s_acc: 0.9806, u_acc: 0.6073
epoch:     16, it:      100, loss: 121.80, s_lpx: -95.07, u_lpx: -95.49, s_kl: 25.86, u_kl: 26.23, s_py: -2.30, u_py: -2.30, s_qy: -1.12, s_H: 2.02, u_H: 2.18, s_acc: 0.9764, u_acc: 0.6078
epoch:     17, it:      100, loss: 120.56, s_lpx: -93.57, u_lpx: -94.05, s_kl: 26.08, u_kl: 26.44, s_py: -2.30, u_py: -2.30, s_qy: -1.09, s_H: 2.00, u_H: 2.17, s_acc: 0.9630, u_acc: 0.5939
epoch:     18, it:      100, loss: 119.52, s_lpx: -93.97, u_lpx: -92.80, s_kl: 26.37, u_kl: 26.66, s_py: -2.30, u_py: -2.30, s_qy: -1.07, s_H: 1.99, u_H: 2.17, s_acc: 0.9750, u_acc: 0.6009
epoch:     19, it:      100, loss: 118.49, s_lpx: -92.29, u_lpx: -91.62, s_kl: 26.60, u_kl: 26.81, s_py: -2.30, u_py: -2.30, s_qy: -1.03, s_H: 1.96, u_H: 2.16, s_acc: 0.9832, u_acc: 0.5962
epoch:     20, it:      100, loss: 117.67, s_lpx: -90.47, u_lpx: -90.64, s_kl: 26.66, u_kl: 26.99, s_py: -2.30, u_py: -2.30, s_qy: -1.01, s_H: 1.95, u_H: 2.16, s_acc: 0.9898, u_acc: 0.6009
epoch: 0020/3000, val_accuracy:0.6297, test_accuracy: 0.6213
epoch:     21, it:      100, loss: 116.82, s_lpx: -90.21, u_lpx: -89.65, s_kl: 26.71, u_kl: 27.12, s_py: -2.30, u_py: -2.30, s_qy: -0.98, s_H: 1.93, u_H: 2.15, s_acc: 0.9783, u_acc: 0.5961
epoch:     22, it:      100, loss: 116.19, s_lpx: -89.96, u_lpx: -88.89, s_kl: 26.94, u_kl: 27.25, s_py: -2.30, u_py: -2.30, s_qy: -0.96, s_H: 1.91, u_H: 2.15, s_acc: 0.9871, u_acc: 0.6065
epoch:     23, it:      100, loss: 115.53, s_lpx: -88.99, u_lpx: -88.15, s_kl: 27.00, u_kl: 27.35, s_py: -2.30, u_py: -2.30, s_qy: -0.94, s_H: 1.89, u_H: 2.14, s_acc: 0.9830, u_acc: 0.6039
epoch:     24, it:      100, loss: 114.97, s_lpx: -88.02, u_lpx: -87.50, s_kl: 26.95, u_kl: 27.44, s_py: -2.30, u_py: -2.30, s_qy: -0.90, s_H: 1.87, u_H: 2.14, s_acc: 0.9811, u_acc: 0.5975
epoch:     25, it:      100, loss: 114.46, s_lpx: -87.66, u_lpx: -86.92, s_kl: 27.06, u_kl: 27.52, s_py: -2.30, u_py: -2.30, s_qy: -0.89, s_H: 1.85, u_H: 2.13, s_acc: 0.9888, u_acc: 0.5881
epoch:     26, it:      100, loss: 113.98, s_lpx: -86.20, u_lpx: -86.39, s_kl: 27.03, u_kl: 27.58, s_py: -2.30, u_py: -2.30, s_qy: -0.88, s_H: 1.83, u_H: 2.13, s_acc: 0.9788, u_acc: 0.5919
epoch:     27, it:      100, loss: 113.48, s_lpx: -85.65, u_lpx: -85.85, s_kl: 27.12, u_kl: 27.63, s_py: -2.30, u_py: -2.30, s_qy: -0.85, s_H: 1.81, u_H: 2.12, s_acc: 0.9849, u_acc: 0.5976
epoch:     28, it:      100, loss: 113.05, s_lpx: -85.63, u_lpx: -85.40, s_kl: 26.99, u_kl: 27.65, s_py: -2.30, u_py: -2.30, s_qy: -0.83, s_H: 1.79, u_H: 2.11, s_acc: 0.9907, u_acc: 0.5990
epoch:     29, it:      100, loss: 112.64, s_lpx: -85.32, u_lpx: -84.96, s_kl: 27.09, u_kl: 27.68, s_py: -2.30, u_py: -2.30, s_qy: -0.82, s_H: 1.78, u_H: 2.11, s_acc: 0.9867, u_acc: 0.5989
epoch:     30, it:      100, loss: 112.32, s_lpx: -85.40, u_lpx: -84.62, s_kl: 27.23, u_kl: 27.71, s_py: -2.30, u_py: -2.30, s_qy: -0.79, s_H: 1.76, u_H: 2.11, s_acc: 0.9889, u_acc: 0.5962
epoch: 0030/3000, val_accuracy:0.6315, test_accuracy: 0.6175
epoch:     31, it:      100, loss: 111.97, s_lpx: -85.00, u_lpx: -84.26, s_kl: 27.27, u_kl: 27.73, s_py: -2.30, u_py: -2.30, s_qy: -0.77, s_H: 1.74, u_H: 2.11, s_acc: 0.9882, u_acc: 0.5938
epoch:     32, it:      100, loss: 111.65, s_lpx: -85.08, u_lpx: -83.93, s_kl: 27.28, u_kl: 27.75, s_py: -2.30, u_py: -2.30, s_qy: -0.76, s_H: 1.73, u_H: 2.10, s_acc: 0.9865, u_acc: 0.5955
epoch:     33, it:      100, loss: 111.32, s_lpx: -83.58, u_lpx: -83.59, s_kl: 27.13, u_kl: 27.77, s_py: -2.30, u_py: -2.30, s_qy: -0.74, s_H: 1.71, u_H: 2.10, s_acc: 0.9893, u_acc: 0.5935
epoch:     34, it:      100, loss: 111.00, s_lpx: -83.58, u_lpx: -83.27, s_kl: 27.26, u_kl: 27.76, s_py: -2.30, u_py: -2.30, s_qy: -0.72, s_H: 1.70, u_H: 2.10, s_acc: 0.9856, u_acc: 0.5925
epoch:     35, it:      100, loss: 110.70, s_lpx: -83.68, u_lpx: -82.99, s_kl: 27.18, u_kl: 27.76, s_py: -2.30, u_py: -2.30, s_qy: -0.71, s_H: 1.68, u_H: 2.09, s_acc: 0.9792, u_acc: 0.5903
epoch:     36, it:      100, loss: 110.39, s_lpx: -82.60, u_lpx: -82.69, s_kl: 26.92, u_kl: 27.75, s_py: -2.30, u_py: -2.30, s_qy: -0.71, s_H: 1.66, u_H: 2.08, s_acc: 0.9838, u_acc: 0.5882
epoch:     37, it:      100, loss: 110.13, s_lpx: -82.70, u_lpx: -82.43, s_kl: 27.01, u_kl: 27.75, s_py: -2.30, u_py: -2.30, s_qy: -0.69, s_H: 1.65, u_H: 2.08, s_acc: 0.9885, u_acc: 0.5860
epoch:     38, it:      100, loss: 109.89, s_lpx: -82.28, u_lpx: -82.20, s_kl: 27.00, u_kl: 27.75, s_py: -2.30, u_py: -2.30, s_qy: -0.67, s_H: 1.62, u_H: 2.08, s_acc: 0.9850, u_acc: 0.5840
epoch:     39, it:      100, loss: 109.61, s_lpx: -81.54, u_lpx: -81.93, s_kl: 27.04, u_kl: 27.74, s_py: -2.30, u_py: -2.30, s_qy: -0.67, s_H: 1.62, u_H: 2.07, s_acc: 0.9857, u_acc: 0.5792
epoch:     40, it:      100, loss: 109.43, s_lpx: -81.66, u_lpx: -81.74, s_kl: 27.16, u_kl: 27.75, s_py: -2.30, u_py: -2.30, s_qy: -0.66, s_H: 1.60, u_H: 2.07, s_acc: 0.9889, u_acc: 0.5806
epoch: 0040/3000, val_accuracy:0.6039, test_accuracy: 0.5908
epoch:     41, it:      100, loss: 109.18, s_lpx: -81.60, u_lpx: -81.51, s_kl: 27.16, u_kl: 27.74, s_py: -2.30, u_py: -2.30, s_qy: -0.64, s_H: 1.58, u_H: 2.07, s_acc: 0.9904, u_acc: 0.5849
epoch:     42, it:      100, loss: 108.97, s_lpx: -81.65, u_lpx: -81.31, s_kl: 27.08, u_kl: 27.72, s_py: -2.30, u_py: -2.30, s_qy: -0.64, s_H: 1.58, u_H: 2.07, s_acc: 0.9914, u_acc: 0.5824
epoch:     43, it:      100, loss: 108.78, s_lpx: -81.74, u_lpx: -81.13, s_kl: 26.95, u_kl: 27.72, s_py: -2.30, u_py: -2.30, s_qy: -0.64, s_H: 1.59, u_H: 2.07, s_acc: 0.9919, u_acc: 0.5758
epoch:     44, it:      100, loss: 108.60, s_lpx: -81.57, u_lpx: -80.96, s_kl: 26.95, u_kl: 27.72, s_py: -2.30, u_py: -2.30, s_qy: -0.63, s_H: 1.57, u_H: 2.06, s_acc: 0.9912, u_acc: 0.5780
epoch:     45, it:      100, loss: 108.40, s_lpx: -80.42, u_lpx: -80.77, s_kl: 26.93, u_kl: 27.71, s_py: -2.30, u_py: -2.30, s_qy: -0.61, s_H: 1.54, u_H: 2.06, s_acc: 0.9859, u_acc: 0.5775
epoch:     46, it:      100, loss: 108.19, s_lpx: -80.64, u_lpx: -80.58, s_kl: 26.87, u_kl: 27.70, s_py: -2.30, u_py: -2.30, s_qy: -0.59, s_H: 1.52, u_H: 2.05, s_acc: 0.9901, u_acc: 0.5816
epoch:     47, it:      100, loss: 108.01, s_lpx: -80.82, u_lpx: -80.40, s_kl: 26.92, u_kl: 27.69, s_py: -2.30, u_py: -2.30, s_qy: -0.59, s_H: 1.52, u_H: 2.05, s_acc: 0.9909, u_acc: 0.5804
epoch:     48, it:      100, loss: 107.87, s_lpx: -80.97, u_lpx: -80.27, s_kl: 26.94, u_kl: 27.69, s_py: -2.30, u_py: -2.30, s_qy: -0.58, s_H: 1.50, u_H: 2.05, s_acc: 0.9792, u_acc: 0.5820
epoch:     49, it:      100, loss: 107.72, s_lpx: -80.57, u_lpx: -80.14, s_kl: 26.85, u_kl: 27.68, s_py: -2.30, u_py: -2.30, s_qy: -0.57, s_H: 1.49, u_H: 2.04, s_acc: 0.9799, u_acc: 0.5841
epoch:     50, it:      100, loss: 107.54, s_lpx: -80.63, u_lpx: -79.97, s_kl: 26.94, u_kl: 27.66, s_py: -2.30, u_py: -2.30, s_qy: -0.55, s_H: 1.47, u_H: 2.04, s_acc: 0.9844, u_acc: 0.5830
epoch: 0050/3000, val_accuracy:0.6069, test_accuracy: 0.5900
epoch:     51, it:      100, loss: 107.41, s_lpx: -80.80, u_lpx: -79.85, s_kl: 26.93, u_kl: 27.66, s_py: -2.30, u_py: -2.30, s_qy: -0.55, s_H: 1.46, u_H: 2.04, s_acc: 0.9786, u_acc: 0.5810
epoch:     52, it:      100, loss: 107.24, s_lpx: -80.69, u_lpx: -79.70, s_kl: 26.87, u_kl: 27.65, s_py: -2.30, u_py: -2.30, s_qy: -0.53, s_H: 1.43, u_H: 2.04, s_acc: 0.9883, u_acc: 0.5875
epoch:     53, it:      100, loss: 107.12, s_lpx: -80.23, u_lpx: -79.59, s_kl: 26.90, u_kl: 27.64, s_py: -2.30, u_py: -2.30, s_qy: -0.54, s_H: 1.44, u_H: 2.04, s_acc: 0.9897, u_acc: 0.5835
epoch:     54, it:      100, loss: 107.00, s_lpx: -80.71, u_lpx: -79.47, s_kl: 26.95, u_kl: 27.64, s_py: -2.30, u_py: -2.30, s_qy: -0.52, s_H: 1.42, u_H: 2.03, s_acc: 0.9866, u_acc: 0.5859
epoch:     55, it:      100, loss: 106.85, s_lpx: -80.27, u_lpx: -79.34, s_kl: 26.78, u_kl: 27.63, s_py: -2.30, u_py: -2.30, s_qy: -0.53, s_H: 1.43, u_H: 2.03, s_acc: 0.9793, u_acc: 0.5887
epoch:     56, it:      100, loss: 106.73, s_lpx: -80.21, u_lpx: -79.22, s_kl: 26.81, u_kl: 27.63, s_py: -2.30, u_py: -2.30, s_qy: -0.52, s_H: 1.42, u_H: 2.03, s_acc: 0.9793, u_acc: 0.5872
epoch:     57, it:      100, loss: 106.62, s_lpx: -79.70, u_lpx: -79.13, s_kl: 26.67, u_kl: 27.62, s_py: -2.30, u_py: -2.30, s_qy: -0.52, s_H: 1.41, u_H: 2.03, s_acc: 0.9845, u_acc: 0.5862
epoch:     58, it:      100, loss: 106.54, s_lpx: -79.23, u_lpx: -79.05, s_kl: 26.63, u_kl: 27.62, s_py: -2.30, u_py: -2.30, s_qy: -0.52, s_H: 1.41, u_H: 2.02, s_acc: 0.9882, u_acc: 0.5890
epoch:     59, it:      100, loss: 106.41, s_lpx: -79.06, u_lpx: -78.93, s_kl: 26.81, u_kl: 27.61, s_py: -2.30, u_py: -2.30, s_qy: -0.51, s_H: 1.41, u_H: 2.02, s_acc: 0.9957, u_acc: 0.5864
epoch:     60, it:      100, loss: 106.29, s_lpx: -78.41, u_lpx: -78.83, s_kl: 26.77, u_kl: 27.60, s_py: -2.30, u_py: -2.30, s_qy: -0.51, s_H: 1.39, u_H: 2.02, s_acc: 0.9884, u_acc: 0.5854
epoch: 0060/3000, val_accuracy:0.6146, test_accuracy: 0.6009
epoch:     61, it:      100, loss: 106.20, s_lpx: -78.83, u_lpx: -78.75, s_kl: 26.68, u_kl: 27.60, s_py: -2.30, u_py: -2.30, s_qy: -0.49, s_H: 1.37, u_H: 2.01, s_acc: 0.9882, u_acc: 0.5873
epoch:     62, it:      100, loss: 106.09, s_lpx: -80.37, u_lpx: -78.63, s_kl: 26.91, u_kl: 27.60, s_py: -2.30, u_py: -2.30, s_qy: -0.49, s_H: 1.36, u_H: 2.01, s_acc: 0.9794, u_acc: 0.5889
epoch:     63, it:      100, loss: 106.04, s_lpx: -78.91, u_lpx: -78.58, s_kl: 26.69, u_kl: 27.61, s_py: -2.30, u_py: -2.30, s_qy: -0.48, s_H: 1.35, u_H: 2.01, s_acc: 0.9883, u_acc: 0.5890
epoch:     64, it:      100, loss: 105.94, s_lpx: -79.22, u_lpx: -78.49, s_kl: 26.76, u_kl: 27.60, s_py: -2.30, u_py: -2.30, s_qy: -0.47, s_H: 1.34, u_H: 2.01, s_acc: 0.9881, u_acc: 0.5890
epoch:     65, it:      100, loss: 105.81, s_lpx: -78.65, u_lpx: -78.37, s_kl: 26.60, u_kl: 27.59, s_py: -2.30, u_py: -2.30, s_qy: -0.48, s_H: 1.35, u_H: 2.01, s_acc: 0.9896, u_acc: 0.5884
epoch:     66, it:      100, loss: 105.76, s_lpx: -78.94, u_lpx: -78.34, s_kl: 26.65, u_kl: 27.59, s_py: -2.30, u_py: -2.30, s_qy: -0.46, s_H: 1.33, u_H: 2.01, s_acc: 0.9900, u_acc: 0.5926
epoch:     67, it:      100, loss: 105.66, s_lpx: -79.44, u_lpx: -78.24, s_kl: 26.68, u_kl: 27.57, s_py: -2.30, u_py: -2.30, s_qy: -0.46, s_H: 1.33, u_H: 2.00, s_acc: 0.9909, u_acc: 0.5880
epoch:     68, it:      100, loss: 105.58, s_lpx: -79.09, u_lpx: -78.16, s_kl: 26.49, u_kl: 27.58, s_py: -2.30, u_py: -2.30, s_qy: -0.46, s_H: 1.31, u_H: 2.00, s_acc: 0.9820, u_acc: 0.5885
epoch:     69, it:      100, loss: 105.49, s_lpx: -79.21, u_lpx: -78.08, s_kl: 26.57, u_kl: 27.58, s_py: -2.30, u_py: -2.30, s_qy: -0.45, s_H: 1.29, u_H: 1.99, s_acc: 0.9854, u_acc: 0.5852
epoch:     70, it:      100, loss: 105.41, s_lpx: -78.96, u_lpx: -78.01, s_kl: 26.68, u_kl: 27.57, s_py: -2.30, u_py: -2.30, s_qy: -0.44, s_H: 1.28, u_H: 1.99, s_acc: 0.9947, u_acc: 0.5844
epoch: 0070/3000, val_accuracy:0.6159, test_accuracy: 0.6010
epoch:     71, it:      100, loss: 105.32, s_lpx: -78.70, u_lpx: -77.94, s_kl: 26.66, u_kl: 27.56, s_py: -2.30, u_py: -2.30, s_qy: -0.44, s_H: 1.28, u_H: 1.99, s_acc: 0.9924, u_acc: 0.5873
epoch:     72, it:      100, loss: 105.25, s_lpx: -80.22, u_lpx: -77.88, s_kl: 27.01, u_kl: 27.56, s_py: -2.30, u_py: -2.30, s_qy: -0.42, s_H: 1.25, u_H: 1.99, s_acc: 0.9933, u_acc: 0.5876
epoch:     73, it:      100, loss: 105.13, s_lpx: -78.83, u_lpx: -77.79, s_kl: 26.72, u_kl: 27.54, s_py: -2.30, u_py: -2.30, s_qy: -0.42, s_H: 1.24, u_H: 1.97, s_acc: 0.9792, u_acc: 0.5893
epoch:     74, it:      100, loss: 105.09, s_lpx: -78.11, u_lpx: -77.74, s_kl: 26.75, u_kl: 27.55, s_py: -2.30, u_py: -2.30, s_qy: -0.42, s_H: 1.24, u_H: 1.98, s_acc: 0.9861, u_acc: 0.5917
epoch:     75, it:      100, loss: 105.04, s_lpx: -78.96, u_lpx: -77.69, s_kl: 26.85, u_kl: 27.56, s_py: -2.30, u_py: -2.30, s_qy: -0.42, s_H: 1.24, u_H: 1.98, s_acc: 0.9949, u_acc: 0.5920
epoch:     76, it:      100, loss: 104.98, s_lpx: -77.64, u_lpx: -77.63, s_kl: 26.59, u_kl: 27.55, s_py: -2.30, u_py: -2.30, s_qy: -0.41, s_H: 1.23, u_H: 1.98, s_acc: 0.9922, u_acc: 0.5907
epoch:     77, it:      100, loss: 104.91, s_lpx: -77.82, u_lpx: -77.57, s_kl: 26.52, u_kl: 27.55, s_py: -2.30, u_py: -2.30, s_qy: -0.40, s_H: 1.22, u_H: 1.97, s_acc: 0.9872, u_acc: 0.5900
epoch:     78, it:      100, loss: 104.89, s_lpx: -77.59, u_lpx: -77.55, s_kl: 26.56, u_kl: 27.55, s_py: -2.30, u_py: -2.30, s_qy: -0.40, s_H: 1.20, u_H: 1.97, s_acc: 0.9893, u_acc: 0.5888
epoch:     79, it:      100, loss: 104.79, s_lpx: -78.20, u_lpx: -77.45, s_kl: 26.64, u_kl: 27.54, s_py: -2.30, u_py: -2.30, s_qy: -0.41, s_H: 1.22, u_H: 1.97, s_acc: 0.9915, u_acc: 0.5864
epoch:     80, it:      100, loss: 104.73, s_lpx: -78.25, u_lpx: -77.42, s_kl: 26.49, u_kl: 27.54, s_py: -2.30, u_py: -2.30, s_qy: -0.40, s_H: 1.20, u_H: 1.96, s_acc: 0.9906, u_acc: 0.5882
epoch: 0080/3000, val_accuracy:0.6170, test_accuracy: 0.6011
epoch:     81, it:      100, loss: 104.70, s_lpx: -77.80, u_lpx: -77.38, s_kl: 26.41, u_kl: 27.55, s_py: -2.30, u_py: -2.30, s_qy: -0.39, s_H: 1.18, u_H: 1.96, s_acc: 0.9900, u_acc: 0.5855
epoch:     82, it:      100, loss: 104.62, s_lpx: -78.47, u_lpx: -77.32, s_kl: 26.54, u_kl: 27.55, s_py: -2.30, u_py: -2.30, s_qy: -0.37, s_H: 1.16, u_H: 1.96, s_acc: 0.9912, u_acc: 0.5870
epoch:     83, it:      100, loss: 104.54, s_lpx: -78.49, u_lpx: -77.24, s_kl: 26.59, u_kl: 27.54, s_py: -2.30, u_py: -2.30, s_qy: -0.39, s_H: 1.18, u_H: 1.96, s_acc: 0.9879, u_acc: 0.5914
epoch:     84, it:      100, loss: 104.53, s_lpx: -77.97, u_lpx: -77.22, s_kl: 26.61, u_kl: 27.55, s_py: -2.30, u_py: -2.30, s_qy: -0.39, s_H: 1.18, u_H: 1.95, s_acc: 0.9869, u_acc: 0.5935
epoch:     85, it:      100, loss: 104.49, s_lpx: -78.45, u_lpx: -77.19, s_kl: 26.73, u_kl: 27.56, s_py: -2.30, u_py: -2.30, s_qy: -0.37, s_H: 1.15, u_H: 1.95, s_acc: 0.9903, u_acc: 0.5958
epoch:     86, it:      100, loss: 104.40, s_lpx: -77.10, u_lpx: -77.12, s_kl: 26.43, u_kl: 27.54, s_py: -2.30, u_py: -2.30, s_qy: -0.37, s_H: 1.14, u_H: 1.94, s_acc: 0.9868, u_acc: 0.5952
epoch:     87, it:      100, loss: 104.34, s_lpx: -77.40, u_lpx: -77.07, s_kl: 26.51, u_kl: 27.54, s_py: -2.30, u_py: -2.30, s_qy: -0.36, s_H: 1.11, u_H: 1.93, s_acc: 0.9875, u_acc: 0.5965
epoch:     88, it:      100, loss: 104.29, s_lpx: -77.63, u_lpx: -77.02, s_kl: 26.57, u_kl: 27.54, s_py: -2.30, u_py: -2.30, s_qy: -0.35, s_H: 1.10, u_H: 1.93, s_acc: 0.9895, u_acc: 0.5972
epoch:     89, it:      100, loss: 104.24, s_lpx: -77.75, u_lpx: -76.98, s_kl: 26.52, u_kl: 27.54, s_py: -2.30, u_py: -2.30, s_qy: -0.33, s_H: 1.08, u_H: 1.93, s_acc: 0.9919, u_acc: 0.5970
epoch:     90, it:      100, loss: 104.20, s_lpx: -78.43, u_lpx: -76.93, s_kl: 26.58, u_kl: 27.55, s_py: -2.30, u_py: -2.30, s_qy: -0.34, s_H: 1.09, u_H: 1.93, s_acc: 0.9919, u_acc: 0.5980
epoch: 0090/3000, val_accuracy:0.6317, test_accuracy: 0.6068
epoch:     91, it:      100, loss: 104.17, s_lpx: -78.24, u_lpx: -76.90, s_kl: 26.58, u_kl: 27.55, s_py: -2.30, u_py: -2.30, s_qy: -0.35, s_H: 1.11, u_H: 1.93, s_acc: 0.9920, u_acc: 0.5955
epoch:     92, it:      100, loss: 104.10, s_lpx: -77.31, u_lpx: -76.84, s_kl: 26.40, u_kl: 27.55, s_py: -2.30, u_py: -2.30, s_qy: -0.35, s_H: 1.10, u_H: 1.92, s_acc: 0.9895, u_acc: 0.5975
epoch:     93, it:      100, loss: 104.06, s_lpx: -77.28, u_lpx: -76.82, s_kl: 26.46, u_kl: 27.54, s_py: -2.30, u_py: -2.30, s_qy: -0.34, s_H: 1.10, u_H: 1.92, s_acc: 0.9917, u_acc: 0.5979
epoch:     94, it:      100, loss: 104.05, s_lpx: -77.14, u_lpx: -76.81, s_kl: 26.27, u_kl: 27.55, s_py: -2.30, u_py: -2.30, s_qy: -0.35, s_H: 1.09, u_H: 1.92, s_acc: 0.9926, u_acc: 0.5973
epoch:     95, it:      100, loss: 103.98, s_lpx: -77.82, u_lpx: -76.74, s_kl: 26.42, u_kl: 27.55, s_py: -2.30, u_py: -2.30, s_qy: -0.33, s_H: 1.08, u_H: 1.92, s_acc: 0.9931, u_acc: 0.5976
epoch:     96, it:      100, loss: 103.95, s_lpx: -78.23, u_lpx: -76.73, s_kl: 26.58, u_kl: 27.54, s_py: -2.30, u_py: -2.30, s_qy: -0.32, s_H: 1.06, u_H: 1.91, s_acc: 0.9935, u_acc: 0.6002
epoch:     97, it:      100, loss: 103.92, s_lpx: -77.97, u_lpx: -76.69, s_kl: 26.52, u_kl: 27.55, s_py: -2.30, u_py: -2.30, s_qy: -0.33, s_H: 1.06, u_H: 1.91, s_acc: 0.9918, u_acc: 0.5947
epoch:     98, it:      100, loss: 103.86, s_lpx: -77.78, u_lpx: -76.63, s_kl: 26.45, u_kl: 27.55, s_py: -2.30, u_py: -2.30, s_qy: -0.33, s_H: 1.04, u_H: 1.91, s_acc: 0.9893, u_acc: 0.5989
epoch:     99, it:      100, loss: 103.78, s_lpx: -77.15, u_lpx: -76.57, s_kl: 26.53, u_kl: 27.54, s_py: -2.30, u_py: -2.30, s_qy: -0.33, s_H: 1.04, u_H: 1.90, s_acc: 0.9905, u_acc: 0.5979
epoch:    100, it:      100, loss: 103.77, s_lpx: -77.79, u_lpx: -76.56, s_kl: 26.61, u_kl: 27.54, s_py: -2.30, u_py: -2.30, s_qy: -0.33, s_H: 1.04, u_H: 1.90, s_acc: 0.9900, u_acc: 0.5951
epoch: 0100/3000, val_accuracy:0.6333, test_accuracy: 0.6074
epoch:    101, it:      100, loss: 103.77, s_lpx: -77.88, u_lpx: -76.57, s_kl: 26.55, u_kl: 27.55, s_py: -2.30, u_py: -2.30, s_qy: -0.31, s_H: 1.01, u_H: 1.90, s_acc: 0.9915, u_acc: 0.6029
epoch:    102, it:      100, loss: 103.73, s_lpx: -77.83, u_lpx: -76.52, s_kl: 26.55, u_kl: 27.55, s_py: -2.30, u_py: -2.30, s_qy: -0.30, s_H: 1.01, u_H: 1.90, s_acc: 0.9925, u_acc: 0.6038
epoch:    103, it:      100, loss: 103.71, s_lpx: -77.84, u_lpx: -76.50, s_kl: 26.64, u_kl: 27.56, s_py: -2.30, u_py: -2.30, s_qy: -0.32, s_H: 1.02, u_H: 1.90, s_acc: 0.9899, u_acc: 0.5971
