s_qy,u_H,s_acc,s_py,loss,u_acc,u_py,s_H,u_kl,step,epoch,u_lpx,s_kl,s_lpx
-1.2178980112075806,2.1907503604888916,0.9782661199569702,-2.3025851249694824,125.464599609375,0.6004608273506165,-2.3025851249694824,2.0659313201904297,25.59319305419922,1349,13,-99.77193450927734,25.560016632080078,-100.29938507080078
-1.1932275295257568,2.1872267723083496,0.980228066444397,-2.3025851249694824,124.62299346923828,0.6017076373100281,-2.3025851249694824,2.0535714626312256,25.743328094482422,1399,13,-98.79147338867188,25.534414291381836,-99.25956726074219
-1.1602294445037842,2.184565782546997,0.9818025827407837,-2.3025851249694824,123.86518096923828,0.6091017127037048,-2.3025851249694824,2.0341105461120605,25.86892318725586,1449,14,-97.91210174560547,25.647014617919922,-98.68923950195312
-1.1503283977508545,2.1813769340515137,0.9805610179901123,-2.3025851249694824,123.11186218261719,0.6073460578918457,-2.3025851249694824,2.0364460945129395,25.9917049407959,1499,14,-97.03974151611328,25.77109146118164,-97.50586700439453
-1.1283231973648071,2.1805484294891357,0.9882392883300781,-2.3025851249694824,122.39155578613281,0.6086509823799133,-2.3025851249694824,2.0237245559692383,26.11725425720215,1549,15,-96.19369506835938,26.097431182861328,-96.5560073852539
-1.1188831329345703,2.1771185398101807,0.9763643741607666,-2.3025851249694824,121.80389404296875,0.6078370213508606,-2.3025851249694824,2.0187344551086426,26.23271942138672,1599,15,-95.49433898925781,25.855567932128906,-95.06826782226562
-1.1056792736053467,2.1755998134613037,0.9775212407112122,-2.3025851249694824,121.20259857177734,0.6017428040504456,-2.3025851249694824,2.0079596042633057,26.342607498168945,1649,16,-94.78057098388672,26.336225509643555,-96.29273223876953
-1.0931648015975952,2.173776388168335,0.9629992246627808,-2.3025851249694824,120.55915069580078,0.5938997268676758,-2.3025851249694824,1.9997117519378662,26.442115783691406,1699,16,-94.04978942871094,26.079702377319336,-93.57013702392578
-1.0481784343719482,2.17110013961792,0.9701426029205322,-2.3025851249694824,119.91881561279297,0.6021171808242798,-2.3025851249694824,1.9666341543197632,26.53284454345703,1749,17,-93.32164001464844,26.283632278442383,-92.16236114501953
-1.0728110074996948,2.1684844493865967,0.9749719500541687,-2.3025851249694824,119.52034759521484,0.600899875164032,-2.3025851249694824,1.988931655883789,26.656566619873047,1799,17,-92.79774475097656,26.367334365844727,-93.97016143798828
-1.0607508420944214,2.1644721031188965,0.9721901416778564,-2.3025851249694824,119.10139465332031,0.592693030834198,-2.3025851249694824,1.9782977104187012,26.757619857788086,1849,18,-92.28102111816406,26.336477279663086,-93.56303405761719
-1.0329344272613525,2.1627681255340576,0.9831748604774475,-2.3025851249694824,118.494140625,0.5962361693382263,-2.3025851249694824,1.9601478576660156,26.814287185668945,1899,18,-91.62139892578125,26.59960174560547,-92.29082489013672
-1.0156971216201782,2.159276247024536,0.9830633997917175,-2.3025851249694824,118.00826263427734,0.6016672849655151,-2.3025851249694824,1.9414769411087036,26.888996124267578,1949,19,-91.06385040283203,26.757545471191406,-91.21976470947266
-1.008367896080017,2.158804416656494,0.989753246307373,-2.3025851249694824,117.67156219482422,0.6009222865104675,-2.3025851249694824,1.9499447345733643,26.98942756652832,1999,19,-90.63514709472656,26.662002563476562,-90.47284698486328
-0.9651384949684143,2.1540634632110596,0.9938006401062012,-2.3025851249694824,117.41790008544922,0.5971065759658813,-2.3025851249694824,1.9183048009872437,27.0886173248291,2049,20,-90.28346252441406,26.934234619140625,-91.32102966308594
-0.9828769564628601,2.153007745742798,0.9782846570014954,-2.3025851249694824,116.81698608398438,0.5961363911628723,-2.3025851249694824,1.9283696413040161,27.11911392211914,2099,20,-89.64826965332031,26.710651397705078,-90.2149429321289
-0.9700139164924622,2.1513724327087402,0.9786830544471741,-2.3025851249694824,116.40373992919922,0.6027406454086304,-2.3025851249694824,1.9183484315872192,27.178861618041992,2149,21,-89.18646240234375,26.697072982788086,-89.22347259521484
-0.9609780311584473,2.1479954719543457,0.9871031045913696,-2.3025851249694824,116.1850814819336,0.6065460443496704,-2.3025851249694824,1.9146547317504883,27.253854751586914,2199,21,-88.89469146728516,26.93920135498047,-89.95574951171875
-0.949361264705658,2.1455752849578857,0.9853028059005737,-2.3025851249694824,115.91026306152344,0.6049808263778687,-2.3025851249694824,1.9019144773483276,27.31810188293457,2249,22,-88.55652618408203,26.838788986206055,-90.30471801757812
-0.9355826377868652,2.144684314727783,0.9830108284950256,-2.3025851249694824,115.5307388305664,0.6039071083068848,-2.3025851249694824,1.8932613134384155,27.34907341003418,2299,22,-88.14752960205078,27.002817153930664,-88.99024963378906
-0.9353545904159546,2.1426339149475098,0.9817051291465759,-2.3025851249694824,115.25751495361328,0.6011629104614258,-2.3025851249694824,1.8929046392440796,27.40433692932129,2349,23,-87.82565307617188,27.06995964050293,-87.31121826171875
-0.9048237204551697,2.1402666568756104,0.9810746908187866,-2.3025851249694824,114.96527099609375,0.597503662109375,-2.3025851249694824,1.865776538848877,27.438241958618164,2399,23,-87.5014419555664,26.950965881347656,-88.02303314208984
-0.885221004486084,2.136871814727783,0.9815155863761902,-2.3025851249694824,114.62104034423828,0.590214192867279,-2.3025851249694824,1.838146686553955,27.457345962524414,2449,24,-87.13945770263672,27.032764434814453,-87.6019287109375
-0.8885322213172913,2.134840488433838,0.9888168573379517,-2.3025851249694824,114.45835876464844,0.5881267189979553,-2.3025851249694824,1.8468906879425049,27.51734161376953,2499,24,-86.9225082397461,27.05632781982422,-87.66120910644531
-0.8366730809211731,2.1312789916992188,0.9932340979576111,-2.3025851249694824,114.11392974853516,0.5907569527626038,-2.3025851249694824,1.8031376600265503,27.535364151000977,2549,25,-86.56844329833984,27.29947853088379,-88.40530395507812
-0.8771488666534424,2.1272881031036377,0.9788495302200317,-2.3025851249694824,113.97941589355469,0.5919241905212402,-2.3025851249694824,1.831179141998291,27.581594467163086,2599,25,-86.3863296508789,27.026132583618164,-86.19505310058594
-0.8237009048461914,2.125847101211548,0.98720383644104,-2.3025851249694824,113.78307342529297,0.592494785785675,-2.3025851249694824,1.7932463884353638,27.611587524414062,2649,26,-86.16863250732422,27.075519561767578,-86.54046630859375
-0.8499723076820374,2.122870445251465,0.9848612546920776,-2.3025851249694824,113.48444366455078,0.5976466536521912,-2.3025851249694824,1.8119553327560425,27.62990951538086,2699,26,-85.84965515136719,27.123592376708984,-85.64868927001953
-0.8044067621231079,2.121413469314575,0.9846680760383606,-2.3025851249694824,113.29964447021484,0.5965104103088379,-2.3025851249694824,1.7742501497268677,27.657262802124023,2749,27,-85.64237213134766,27.509479522705078,-86.79029083251953
-0.8260794281959534,2.1147985458374023,0.9907240867614746,-2.3025851249694824,113.0494155883789,0.5989664196968079,-2.3025851249694824,1.7902601957321167,27.653553009033203,2799,27,-85.40143585205078,26.99283218383789,-85.62540435791016
-0.7874220609664917,2.111786365509033,0.9943879842758179,-2.3025851249694824,112.87692260742188,0.5990460515022278,-2.3025851249694824,1.763530969619751,27.673620223999023,2849,28,-85.20933532714844,27.259157180786133,-86.35816192626953
-0.8150323629379272,2.1117305755615234,0.9867047071456909,-2.3025851249694824,112.63733673095703,0.5989460349082947,-2.3025851249694824,1.7782092094421387,27.681791305541992,2899,28,-84.96260070800781,27.08568572998047,-85.32072448730469
-0.8179635405540466,2.110100746154785,0.9919562935829163,-2.3025851249694824,112.38072204589844,0.5959567427635193,-2.3025851249694824,1.7841330766677856,27.68787956237793,2949,29,-84.70384216308594,26.920446395874023,-83.84185028076172
-0.7885589599609375,2.10968279838562,0.9888982176780701,-2.3025851249694824,112.31605529785156,0.5961975455284119,-2.3025851249694824,1.7551522254943848,27.70911979675293,2999,29,-84.6176528930664,27.227394104003906,-85.4017562866211
-0.796118974685669,2.1085379123687744,0.9932833909988403,-2.3025851249694824,112.05398559570312,0.5949455499649048,-2.3025851249694824,1.766068696975708,27.71493148803711,3049,30,-84.35496520996094,27.170148849487305,-85.64531707763672
-0.7718325853347778,2.1050209999084473,0.9881581664085388,-2.3025851249694824,111.97254943847656,0.5938494205474854,-2.3025851249694824,1.741369366645813,27.733415603637695,3099,30,-84.25959014892578,27.26694679260254,-85.00077056884766
-0.7745348811149597,2.104257345199585,0.9928356409072876,-2.3025851249694824,111.70665740966797,0.5946542024612427,-2.3025851249694824,1.7447248697280884,27.734304428100586,3149,31,-83.99319458007812,27.082834243774414,-83.78990936279297
-0.75614994764328,2.1017518043518066,0.9865303635597229,-2.3025851249694824,111.6463851928711,0.5955478549003601,-2.3025851249694824,1.725213885307312,27.74647331237793,3199,31,-83.92782592773438,27.278289794921875,-85.07941436767578
-0.7557641863822937,2.0970242023468018,0.9822447896003723,-2.3025851249694824,111.43019104003906,0.5951964855194092,-2.3025851249694824,1.719286322593689,27.74553871154785,3249,32,-83.70985412597656,27.36610984802246,-85.1812744140625
-0.7443407773971558,2.0963385105133057,0.9892579913139343,-2.3025851249694824,111.3245849609375,0.593471348285675,-2.3025851249694824,1.7103115320205688,27.765052795410156,3299,32,-83.58935546875,27.131914138793945,-83.57791137695312
-0.7353408336639404,2.095069169998169,0.9866065382957458,-2.3025851249694824,111.1181640625,0.5933245420455933,-2.3025851249694824,1.6968514919281006,27.75330352783203,3349,33,-83.39289093017578,27.13155174255371,-83.84681701660156
-0.7244356274604797,2.0957272052764893,0.985598623752594,-2.3025851249694824,110.9998779296875,0.5924599170684814,-2.3025851249694824,1.6962804794311523,27.762109756469727,3399,33,-83.27099609375,27.255443572998047,-83.58091735839844
-0.7118423581123352,2.0927913188934326,0.991287112236023,-2.3025851249694824,110.78717041015625,0.592607855796814,-2.3025851249694824,1.6827062368392944,27.756038665771484,3449,34,-83.06937408447266,27.43649673461914,-84.25056457519531
-0.7136354446411133,2.08793306350708,0.9791690707206726,-2.3025851249694824,110.69657897949219,0.5902814269065857,-2.3025851249694824,1.6766448020935059,27.75537872314453,3499,34,-82.98637390136719,27.18302345275879,-83.68074798583984
-0.6583549380302429,2.0827062129974365,0.9873971343040466,-2.3025851249694824,110.56414794921875,0.5879229307174683,-2.3025851249694824,1.6252532005310059,27.760398864746094,3549,35,-82.85317993164062,27.53539276123047,-86.30123901367188
-0.707367479801178,2.081757068634033,0.9837746024131775,-2.3025851249694824,110.38876342773438,0.58819979429245,-2.3025851249694824,1.6587097644805908,27.74656867980957,3599,35,-82.69108581542969,26.922704696655273,-82.59500885009766
-0.7057570219039917,2.0790936946868896,0.9810483455657959,-2.3025851249694824,110.258056640625,0.5860641598701477,-2.3025851249694824,1.6587493419647217,27.75844383239746,3649,36,-82.54686737060547,27.126953125,-82.34293365478516
-0.6942191123962402,2.0782744884490967,0.988534152507782,-2.3025851249694824,110.12825775146484,0.5859888792037964,-2.3025851249694824,1.6450798511505127,27.74774932861328,3699,36,-82.42845153808594,27.00644874572754,-82.69908142089844
-0.6701365113258362,2.076866626739502,0.9860989451408386,-2.3025851249694824,109.95817565917969,0.586523175239563,-2.3025851249694824,1.6185840368270874,27.748699188232422,3749,37,-82.2569580078125,27.316177368164062,-83.4955825805664
-0.674798309803009,2.0764851570129395,0.9850332140922546,-2.3025851249694824,109.89350128173828,0.584003746509552,-2.3025851249694824,1.6234455108642578,27.751237869262695,3799,37,-82.1983642578125,26.99997901916504,-82.27932739257812
-0.6687430739402771,2.0745303630828857,0.9909449815750122,-2.3025851249694824,109.81443786621094,0.5842054486274719,-2.3025851249694824,1.6225981712341309,27.76205062866211,3849,38,-82.11154174804688,27.022418975830078,-82.7829360961914
-0.6708733439445496,2.070420742034912,0.985746443271637,-2.3025851249694824,109.61187744140625,0.5791789293289185,-2.3025851249694824,1.6172196865081787,27.7392578125,3899,38,-81.93414306640625,27.042816162109375,-81.54087829589844
-0.6682209968566895,2.0684292316436768,0.9815754890441895,-2.3025851249694824,109.46924591064453,0.5792276263237,-2.3025851249694824,1.6066370010375977,27.742416381835938,3949,39,-81.79006958007812,26.68438148498535,-81.48533630371094
-0.6557321548461914,2.0689258575439453,0.9888530969619751,-2.3025851249694824,109.42753601074219,0.5806006193161011,-2.3025851249694824,1.6020116806030273,27.751466751098633,3999,39,-81.73666381835938,27.16063690185547,-81.66224670410156
-0.6508404612541199,2.070246696472168,0.9841208457946777,-2.3025851249694824,109.35887145996094,0.5806397199630737,-2.3025851249694824,1.5852439403533936,27.761547088623047,4049,40,-81.6586685180664,27.078516006469727,-81.06240844726562
-0.6367076635360718,2.0709104537963867,0.9903930425643921,-2.3025851249694824,109.1812744140625,0.5848662257194519,-2.3025851249694824,1.58449125289917,27.735706329345703,4099,40,-81.50835418701172,27.155189514160156,-81.6029281616211
-0.6305041313171387,2.071463108062744,0.9857583045959473,-2.3025851249694824,109.09881591796875,0.5820333957672119,-2.3025851249694824,1.5694653987884521,27.742948532104492,4149,41,-81.42178344726562,27.143251419067383,-81.57190704345703
-0.6365883350372314,2.069863796234131,0.9913836717605591,-2.3025851249694824,108.97396850585938,0.5824294686317444,-2.3025851249694824,1.5815155506134033,27.72407341003418,4199,41,-81.3132095336914,27.08078384399414,-81.64935302734375
-0.6216652989387512,2.0681416988372803,0.9866080284118652,-2.3025851249694824,108.86629486083984,0.5788354873657227,-2.3025851249694824,1.5521323680877686,27.708335876464844,4249,42,-81.22578430175781,27.236188888549805,-82.35850524902344
-0.6449921727180481,2.068904161453247,0.9918977618217468,-2.3025851249694824,108.78117370605469,0.5758345723152161,-2.3025851249694824,1.5873099565505981,27.721172332763672,4299,42,-81.1325912475586,26.951169967651367,-81.73883056640625
-0.6075829863548279,2.065340995788574,0.9854921102523804,-2.3025851249694824,108.63642120361328,0.5764379501342773,-2.3025851249694824,1.5433521270751953,27.705551147460938,4349,43,-81.01004791259766,26.948850631713867,-81.49750518798828
-0.6305181980133057,2.061840295791626,0.9912226796150208,-2.3025851249694824,108.60161590576172,0.5780243277549744,-2.3025851249694824,1.567073106765747,27.72150421142578,4399,43,-80.9573974609375,26.948680877685547,-81.57219696044922
-0.6209380626678467,2.060124397277832,0.976768434047699,-2.3025851249694824,108.49036407470703,0.5770730376243591,-2.3025851249694824,1.5481780767440796,27.72361946105957,4449,44,-80.8438720703125,27.02686882019043,-80.9869155883789
-0.6095893383026123,2.0601894855499268,0.9859447479248047,-2.3025851249694824,108.40373229980469,0.5775274634361267,-2.3025851249694824,1.543509602546692,27.7144832611084,4499,44,-80.7709732055664,26.934322357177734,-80.42262268066406
-0.6041669845581055,2.0550079345703125,0.9836397171020508,-2.3025851249694824,108.32195281982422,0.5783950686454773,-2.3025851249694824,1.5216517448425293,27.711618423461914,4549,45,-80.69126892089844,27.067062377929688,-81.63432312011719
-0.5899708867073059,2.0531156063079834,0.9901019334793091,-2.3025851249694824,108.18739318847656,0.5815566778182983,-2.3025851249694824,1.5226824283599854,27.69784164428711,4599,45,-80.57780456542969,26.86994743347168,-80.63919067382812
-0.5869442224502563,2.052389144897461,0.9848764538764954,-2.3025851249694824,108.17215728759766,0.5820755362510681,-2.3025851249694824,1.503466010093689,27.719585418701172,4649,46,-80.54302978515625,26.60365867614746,-79.28192901611328
-0.592545211315155,2.0532588958740234,0.9908501505851746,-2.3025851249694824,108.00652313232422,0.5804184079170227,-2.3025851249694824,1.5247316360473633,27.688945770263672,4699,46,-80.40338134765625,26.92173194885254,-80.82414245605469
-0.568462610244751,2.048091411590576,0.9944642782211304,-2.3025851249694824,107.9123306274414,0.5774250030517578,-2.3025851249694824,1.4963339567184448,27.6798152923584,4749,47,-80.32853698730469,26.880033493041992,-80.85235595703125
-0.5800942182540894,2.046788454055786,0.9791828989982605,-2.3025851249694824,107.86617279052734,0.582029402256012,-2.3025851249694824,1.5015742778778076,27.689109802246094,4799,47,-80.27076721191406,26.943904876708984,-80.9686050415039
-0.5674743056297302,2.046412944793701,0.9810436964035034,-2.3025851249694824,107.76129150390625,0.5828079581260681,-2.3025851249694824,1.4882185459136963,27.684484481811523,4849,48,-80.16636657714844,27.082962036132812,-82.025634765625
-0.5661200284957886,2.042670249938965,0.9799306988716125,-2.3025851249694824,107.72199249267578,0.5841495394706726,-2.3025851249694824,1.485803246498108,27.6790714263916,4899,48,-80.14225006103516,26.845205307006836,-80.57308959960938
-0.5733305215835571,2.0427935123443604,0.9878579378128052,-2.3025851249694824,107.6812744140625,0.5849199891090393,-2.3025851249694824,1.4914065599441528,27.697330474853516,4949,49,-80.08113861083984,26.537578582763672,-79.51435089111328
-0.5547266602516174,2.043820381164551,0.9843922853469849,-2.3025851249694824,107.53645324707031,0.5830320119857788,-2.3025851249694824,1.470884919166565,27.66445541381836,4999,49,-79.9701156616211,26.943788528442383,-80.63126373291016
-0.5528655052185059,2.040402889251709,0.9905572533607483,-2.3025851249694824,107.48538970947266,0.581977903842926,-2.3025851249694824,1.4772282838821411,27.67230796813965,5049,50,-79.91609954833984,26.786258697509766,-79.69100952148438
-0.5544873476028442,2.0413835048675537,0.9785703420639038,-2.3025851249694824,107.40853881835938,0.5809532999992371,-2.3025851249694824,1.4631900787353516,27.660017013549805,5099,50,-79.85184478759766,26.926424026489258,-80.80492401123047
-0.5520608425140381,2.0378212928771973,0.98067307472229,-2.3025851249694824,107.38114929199219,0.5805773735046387,-2.3025851249694824,1.4520058631896973,27.665761947631836,5149,51,-79.82394409179688,26.880979537963867,-80.24724578857422
-0.5311717987060547,2.0353751182556152,0.9883071184158325,-2.3025851249694824,107.2396011352539,0.5874665379524231,-2.3025851249694824,1.4341310262680054,27.648719787597656,5199,51,-79.70475006103516,26.87101173400879,-80.69426727294922
-0.531562864780426,2.0328218936920166,0.9830257296562195,-2.3025851249694824,107.2269287109375,0.5871089100837708,-2.3025851249694824,1.430263638496399,27.66023063659668,5249,52,-79.6806869506836,26.62338638305664,-78.90522003173828
-0.5383487343788147,2.0358505249023438,0.9897304773330688,-2.3025851249694824,107.11925506591797,0.583537220954895,-2.3025851249694824,1.440004825592041,27.64110565185547,5299,52,-79.59192657470703,26.897600173950195,-80.2303237915039
-0.5372258424758911,2.033878803253174,0.9937868714332581,-2.3025851249694824,107.05198669433594,0.5849071741104126,-2.3025851249694824,1.4362173080444336,27.63888931274414,5349,53,-79.52889251708984,26.704206466674805,-79.7109146118164
-0.5249201655387878,2.0303196907043457,0.9866350293159485,-2.3025851249694824,106.99842834472656,0.5858615040779114,-2.3025851249694824,1.423430323600769,27.643667221069336,5399,53,-79.47355651855469,26.945676803588867,-80.71424865722656
-0.4911705553531647,2.0266640186309814,0.9919141530990601,-2.3025851249694824,106.9403076171875,0.5881046056747437,-2.3025851249694824,1.3845741748809814,27.641420364379883,5449,54,-79.4228515625,26.906078338623047,-80.36058807373047
-0.5300254225730896,2.0264487266540527,0.9792577028274536,-2.3025851249694824,106.85221862792969,0.5887154936790466,-2.3025851249694824,1.4256442785263062,27.633258819580078,5499,54,-79.33863067626953,26.775102615356445,-80.27044677734375
-0.5293862223625183,2.0291881561279297,0.9791056513786316,-2.3025851249694824,106.87125396728516,0.5867282748222351,-2.3025851249694824,1.4286097288131714,27.646879196166992,5549,55,-79.34270477294922,26.720867156982422,-79.46698760986328
-0.5224897265434265,2.0272209644317627,0.979342520236969,-2.3025851249694824,106.73255157470703,0.5872114300727844,-2.3025851249694824,1.4187592267990112,27.629419326782227,5599,55,-79.22228240966797,26.81258773803711,-80.21021270751953
-0.5094611644744873,2.0277016162872314,0.9875020980834961,-2.3025851249694824,106.69525909423828,0.5858577489852905,-2.3025851249694824,1.4079482555389404,27.62627410888672,5649,56,-79.19146728515625,27.07729148864746,-80.76708984375
-0.5213840007781982,2.0270519256591797,0.9845025539398193,-2.3025851249694824,106.62115478515625,0.5861999988555908,-2.3025851249694824,1.4148834943771362,27.62104034423828,5699,56,-79.12545013427734,26.672483444213867,-79.69947814941406
-0.49342960119247437,2.0247926712036133,0.990623950958252,-2.3025851249694824,106.5144271850586,0.5883975028991699,-2.3025851249694824,1.3780138492584229,27.61703109741211,5749,57,-79.032470703125,26.964693069458008,-80.1187973022461
-0.5159569978713989,2.022862672805786,0.9881545305252075,-2.3025851249694824,106.53836059570312,0.5889736413955688,-2.3025851249694824,1.4084758758544922,27.620515823364258,5799,57,-79.05328369140625,26.63330078125,-79.22508239746094
-0.49407610297203064,2.0210793018341064,0.9928334355354309,-2.3025851249694824,106.47337341308594,0.5904878377914429,-2.3025851249694824,1.3715771436691284,27.61630630493164,5849,58,-78.99250030517578,26.384231567382812,-77.94512939453125
-0.5105807781219482,2.0231165885925293,0.9956641793251038,-2.3025851249694824,106.40669250488281,0.5864059329032898,-2.3025851249694824,1.4082438945770264,27.60615348815918,5899,58,-78.93436431884766,26.813547134399414,-79.0604476928711
-0.4919568598270416,2.01698637008667,0.9973767995834351,-2.3025851249694824,106.33899688720703,0.5867152810096741,-2.3025851249694824,1.375493049621582,27.601438522338867,5949,59,-78.88064575195312,26.515356063842773,-77.95033264160156
-0.5080394148826599,2.015517473220825,0.9884129762649536,-2.3025851249694824,106.29296112060547,0.585351288318634,-2.3025851249694824,1.3930877447128296,27.60421371459961,5999,59,-78.82685089111328,26.768651962280273,-78.40697479248047
-0.48820850253105164,2.0155107975006104,0.9929897785186768,-2.3025851249694824,106.2043685913086,0.5855427384376526,-2.3025851249694824,1.364831805229187,27.598920822143555,6049,60,-78.74851989746094,26.86598014831543,-78.76422882080078
-0.49195218086242676,2.012355089187622,0.9882115721702576,-2.3025851249694824,106.19954681396484,0.5873409509658813,-2.3025851249694824,1.3723373413085938,27.597522735595703,6099,60,-78.75080871582031,26.683698654174805,-78.82621765136719
-0.4705984592437744,2.0103776454925537,0.9928679466247559,-2.3025851249694824,106.16555786132812,0.5896590352058411,-2.3025851249694824,1.3388863801956177,27.605602264404297,6149,61,-78.71206665039062,26.552249908447266,-78.23371887207031
-0.48591405153274536,2.01055645942688,0.9794037938117981,-2.3025851249694824,106.08684539794922,0.5888598561286926,-2.3025851249694824,1.3558712005615234,27.602262496948242,6199,61,-78.63170623779297,26.91438865661621,-80.37362670898438
