u_acc,u_H,step,s_acc,loss,u_py,s_H,epoch,s_qy,u_lpx,s_py,u_kl,s_kl,s_lpx
0.7425905466079712,2.1863021850585938,1549,0.7923616766929626,125.19961547851562,-2.3025853633880615,2.1767818927764893,7,-1.5700910091400146,-99.55974578857422,-2.3025853633880615,25.48940086364746,25.06403160095215,-99.73836517333984
0.7428910136222839,2.183201313018799,1599,0.7837649583816528,124.40301513671875,-2.3025853633880615,2.175288677215576,7,-1.5739508867263794,-98.62702941894531,-2.3025853633880615,25.603994369506836,25.233936309814453,-99.86361694335938
0.7433091998100281,2.1803619861602783,1649,0.7796330451965332,123.47957611083984,-2.3025853633880615,2.1702897548675537,8,-1.558414101600647,-97.62097930908203,-2.3025853633880615,25.67247772216797,25.395856857299805,-99.37494659423828
0.7424441576004028,2.1788530349731445,1699,0.7784217000007629,123.09126281738281,-2.3025853633880615,2.167208433151245,8,-1.5565249919891357,-97.11149597167969,-2.3025853633880615,25.814407348632812,25.539491653442383,-98.1038589477539
0.7473729252815247,2.1767020225524902,1749,0.7926812171936035,122.51770782470703,-2.3025853633880615,2.1660261154174805,8,-1.5454864501953125,-96.4558334350586,-2.3025853633880615,25.9190616607666,25.512161254882812,-96.62886047363281
0.7473355531692505,2.174165964126587,1799,0.8006786108016968,122.14020538330078,-2.3025853633880615,2.1652750968933105,8,-1.5410981178283691,-95.9648666381836,-2.3025853633880615,26.023685455322266,25.599584579467773,-96.66838073730469
0.7550487518310547,2.1724581718444824,1849,0.8124304413795471,121.5600357055664,-2.3025853633880615,2.1598544120788574,9,-1.520067811012268,-95.3256607055664,-2.3025853633880615,26.0950927734375,25.817073822021484,-95.56914520263672
0.7496665716171265,2.170060396194458,1899,0.8111739754676819,121.12448120117188,-2.3025853633880615,2.160388946533203,9,-1.521302342414856,-94.78706359863281,-2.3025853633880615,26.20115089416504,25.610855102539062,-95.0997314453125
0.7485153079032898,2.168779134750366,1949,0.8052768707275391,120.6087646484375,-2.3025853633880615,2.1565825939178467,9,-1.5137690305709839,-94.16157531738281,-2.3025853633880615,26.30247688293457,25.873157501220703,-94.5226821899414
0.7501792907714844,2.17065691947937,1999,0.7839281558990479,120.05477142333984,-2.3025853633880615,2.1638882160186768,9,-1.5430107116699219,-93.5469970703125,-2.3025853633880615,26.35352897644043,26.0169677734375,-94.3619384765625
0.7535914182662964,2.1687402725219727,2049,0.7815319895744324,119.58748626708984,-2.3025853633880615,2.159860849380493,10,-1.533487319946289,-93.00391387939453,-2.3025853633880615,26.435314178466797,26.094058990478516,-93.7425537109375
0.7568924427032471,2.167975902557373,2099,0.7840842604637146,119.2782211303711,-2.3025853633880615,2.1614890098571777,10,-1.5360913276672363,-92.61183166503906,-2.3025853633880615,26.50908660888672,26.193151473999023,-93.8874740600586
0.7576152682304382,2.164485454559326,2149,0.8127080202102661,118.7767333984375,-2.3025853633880615,2.154592275619507,10,-1.5076991319656372,-92.09093475341797,-2.3025853633880615,26.552688598632812,26.135515213012695,-92.60047149658203
0.7569770812988281,2.162306785583496,2199,0.8126637935638428,118.42772674560547,-2.3025853633880615,2.1490392684936523,10,-1.4909052848815918,-91.65608215332031,-2.3025853633880615,26.63056755065918,26.22916030883789,-92.52867126464844
0.7604694962501526,2.1612582206726074,2249,0.8217399716377258,118.07768249511719,-2.3025853633880615,2.1460072994232178,11,-1.4687877893447876,-91.21900177001953,-2.3025853633880615,26.699316024780273,26.429061889648438,-92.8330078125
0.7649437189102173,2.164196252822876,2299,0.8218380212783813,117.67659759521484,-2.3025853633880615,2.15260910987854,11,-1.4837981462478638,-90.7672348022461,-2.3025853633880615,26.751514434814453,26.387006759643555,-92.29405975341797
0.7673581838607788,2.163938283920288,2349,0.8128828406333923,117.37593841552734,-2.3025853633880615,2.1525864601135254,11,-1.4909720420837402,-90.42456817626953,-2.3025853633880615,26.815162658691406,26.280622482299805,-91.29938507080078
0.7655401229858398,2.159677743911743,2399,0.8095975518226624,117.04243469238281,-2.3025853633880615,2.1436867713928223,11,-1.4756659269332886,-90.05491638183594,-2.3025853633880615,26.862775802612305,26.336950302124023,-90.4731674194336
0.7718143463134766,2.1551547050476074,2449,0.8175633549690247,116.66532897949219,-2.3025853633880615,2.1392602920532227,12,-1.4609295129776,-89.64353942871094,-2.3025853633880615,26.903594970703125,26.347869873046875,-90.06873321533203
0.7722159028053284,2.1516528129577637,2499,0.8299135565757751,116.44132232666016,-2.3025853633880615,2.1387391090393066,12,-1.4648442268371582,-89.36481475830078,-2.3025853633880615,26.949100494384766,26.674034118652344,-90.11095428466797
0.7718780636787415,2.1477842330932617,2549,0.8376004695892334,116.13732147216797,-2.3025853633880615,2.1313066482543945,12,-1.4438832998275757,-89.02952575683594,-2.3025853633880615,26.993864059448242,26.449392318725586,-89.61448669433594
0.7681416273117065,2.142927646636963,2599,0.8401010632514954,115.91836547851562,-2.3025853633880615,2.1269097328186035,12,-1.4398775100708008,-88.7619857788086,-2.3025853633880615,27.041969299316406,26.55280876159668,-88.99474334716797
0.7654922008514404,2.1437089443206787,2649,0.8467915654182434,115.70536804199219,-2.3025853633880615,2.1288774013519287,13,-1.432529330253601,-88.51141357421875,-2.3025853633880615,27.099639892578125,26.453947067260742,-88.07466888427734
0.7668744325637817,2.1434175968170166,2699,0.8411245346069336,115.41588592529297,-2.3025853633880615,2.1257693767547607,13,-1.432515263557434,-88.17227172851562,-2.3025853633880615,27.120914459228516,26.756404876708984,-89.27086639404297
0.7688890099525452,2.1357007026672363,2749,0.8366929888725281,115.14404296875,-2.3025853633880615,2.115178346633911,13,-1.4111919403076172,-87.86988830566406,-2.3025853633880615,27.15184783935547,26.830902099609375,-89.20573425292969
0.7696549892425537,2.131157159805298,2799,0.8209930658340454,114.79753112792969,-2.3025853633880615,2.112421751022339,13,-1.4227240085601807,-87.53182220458984,-2.3025853633880615,27.160293579101562,26.586397171020508,-88.23155212402344
0.7723909020423889,2.13215708732605,2849,0.8309804797172546,114.64546203613281,-2.3025853633880615,2.1137077808380127,14,-1.4166297912597656,-87.33792114257812,-2.3025853633880615,27.188493728637695,26.629825592041016,-88.6310806274414
0.7674957513809204,2.1315877437591553,2899,0.8246237635612488,114.41598510742188,-2.3025853633880615,2.1171483993530273,14,-1.4232105016708374,-87.08418273925781,-2.3025853633880615,27.21495819091797,26.679027557373047,-88.1040267944336
0.7699854969978333,2.1326823234558105,2949,0.8333908319473267,114.21429443359375,-2.3025853633880615,2.1170601844787598,14,-1.4252134561538696,-86.84170532226562,-2.3025853633880615,27.251760482788086,26.73870277404785,-87.9023666381836
0.7684875130653381,2.13049054145813,2999,0.8296461701393127,113.93229675292969,-2.3025853633880615,2.108761787414551,14,-1.4107743501663208,-86.5655517578125,-2.3025853633880615,27.272022247314453,26.678102493286133,-86.8450927734375
0.7675868272781372,2.127547264099121,3049,0.8265491127967834,113.77396392822266,-2.3025853633880615,2.1073126792907715,15,-1.4100157022476196,-86.349365234375,-2.3025853633880615,27.320898056030273,26.82335090637207,-87.00780487060547
0.770752489566803,2.1275439262390137,3099,0.8198823928833008,113.65921783447266,-2.3025853633880615,2.110907793045044,15,-1.4163856506347656,-86.22032165527344,-2.3025853633880615,27.34286117553711,26.80682945251465,-86.72622680664062
0.7734933495521545,2.12532639503479,3149,0.833332359790802,113.49510192871094,-2.3025853633880615,2.1062171459198,15,-1.4021313190460205,-86.04119873046875,-2.3025853633880615,27.35269546508789,26.813365936279297,-87.01730346679688
0.7756658792495728,2.1220498085021973,3199,0.8321388363838196,113.27411651611328,-2.3025853633880615,2.100740432739258,15,-1.3981508016586304,-85.82250213623047,-2.3025853633880615,27.368192672729492,26.677017211914062,-86.02522277832031
0.7783087491989136,2.1212384700775146,3249,0.8281325697898865,113.18799591064453,-2.3025853633880615,2.1009247303009033,16,-1.4020193815231323,-85.69231414794922,-2.3025853633880615,27.397048950195312,26.786516189575195,-86.20929718017578
0.7760348320007324,2.123767614364624,3299,0.8374795317649841,113.1222915649414,-2.3025853633880615,2.0976884365081787,16,-1.385170578956604,-85.57518005371094,-2.3025853633880615,27.436872482299805,26.90399169921875,-86.62196350097656
0.7773083448410034,2.1246116161346436,3349,0.8415100574493408,112.80107116699219,-2.3025853633880615,2.1023776531219482,16,-1.3916538953781128,-85.26814270019531,-2.3025853633880615,27.440731048583984,26.815711975097656,-85.8882827758789
0.7756195664405823,2.1200883388519287,3399,0.8528056740760803,112.52079772949219,-2.3025853633880615,2.1029253005981445,16,-1.3871958255767822,-85.01448822021484,-2.3025853633880615,27.425003051757812,26.788299560546875,-85.39324951171875
0.7734985947608948,2.1169040203094482,3449,0.848975658416748,112.56837463378906,-2.3025853633880615,2.097421884536743,17,-1.386413812637329,-85.01343536376953,-2.3025853633880615,27.479209899902344,26.79859161376953,-85.29785919189453
0.7723420262336731,2.1149260997772217,3499,0.8596361875534058,112.26431274414062,-2.3025853633880615,2.0944697856903076,17,-1.3747843503952026,-84.7164535522461,-2.3025853633880615,27.466205596923828,26.905916213989258,-85.16719818115234
0.7756263017654419,2.1107234954833984,3549,0.8576491475105286,112.06096649169922,-2.3025853633880615,2.088059425354004,17,-1.3543787002563477,-84.52455139160156,-2.3025853633880615,27.447078704833984,26.956100463867188,-85.6051025390625
0.7774330377578735,2.1095123291015625,3599,0.8352524638175964,111.96520233154297,-2.3025853633880615,2.091099977493286,17,-1.3713306188583374,-84.41888427734375,-2.3025853633880615,27.466203689575195,26.79018783569336,-84.92964172363281
0.7764095664024353,2.1088926792144775,3649,0.8433223366737366,111.75308990478516,-2.3025853633880615,2.087427854537964,18,-1.3615351915359497,-84.21781921386719,-2.3025853633880615,27.46865463256836,26.598918914794922,-84.63640594482422
0.7812970280647278,2.1074371337890625,3699,0.8437002301216125,111.62924194335938,-2.3025853633880615,2.086703300476074,18,-1.3654810190200806,-84.0706558227539,-2.3025853633880615,27.486072540283203,26.772838592529297,-84.41841125488281
0.777373731136322,2.105050802230835,3749,0.8364235162734985,111.56581115722656,-2.3025853633880615,2.0881521701812744,18,-1.3783611059188843,-83.99861145019531,-2.3025853633880615,27.489572525024414,26.983118057250977,-84.7941665649414
0.7719460725784302,2.0971145629882812,3799,0.8389357328414917,111.4710464477539,-2.3025853633880615,2.0727062225341797,18,-1.3387385606765747,-83.9146957397461,-2.3025853633880615,27.490575790405273,26.93821144104004,-84.6868667602539
0.771778404712677,2.0932724475860596,3849,0.8353119492530823,111.24592590332031,-2.3025853633880615,2.069586992263794,19,-1.3430522680282593,-83.69200134277344,-2.3025853633880615,27.49767303466797,26.787582397460938,-83.84941864013672
0.7676278948783875,2.090705156326294,3899,0.8348249197006226,111.21096801757812,-2.3025853633880615,2.0642249584198,19,-1.3355836868286133,-83.6490707397461,-2.3025853633880615,27.506704330444336,26.745166778564453,-84.05660247802734
0.7745282053947449,2.088477849960327,3949,0.8359462022781372,111.04611206054688,-2.3025853633880615,2.062458038330078,19,-1.3247872591018677,-83.48680114746094,-2.3025853633880615,27.503942489624023,26.602535247802734,-84.1674575805664
0.7738662362098694,2.087090015411377,3999,0.852025032043457,111.00440216064453,-2.3025853633880615,2.0649876594543457,19,-1.3268373012542725,-83.40180969238281,-2.3025853633880615,27.523115158081055,27.077760696411133,-84.82047271728516
0.771129310131073,2.0886952877044678,4049,0.8484071493148804,110.8565902709961,-2.3025853633880615,2.0679047107696533,20,-1.3331077098846436,-83.26139068603516,-2.3025853633880615,27.51526641845703,26.958694458007812,-84.73225402832031
0.7735264897346497,2.0893726348876953,4099,0.8623453378677368,110.7853012084961,-2.3025853633880615,2.0682387351989746,20,-1.3205528259277344,-83.1747055053711,-2.3025853633880615,27.529714584350586,27.077783584594727,-84.80465698242188
0.7747383117675781,2.0855019092559814,4149,0.8495920300483704,110.44548034667969,-2.3025853633880615,2.058196544647217,20,-1.3173362016677856,-82.88292694091797,-2.3025853633880615,27.49195671081543,26.9505558013916,-84.18721008300781
0.7773422002792358,2.0850369930267334,4199,0.8458840847015381,110.58589172363281,-2.3025853633880615,2.0578362941741943,20,-1.323194146156311,-83.0025863647461,-2.3025853633880615,27.534753799438477,26.81607437133789,-83.27747344970703
0.777544379234314,2.084916830062866,4249,0.8331625461578369,110.44324493408203,-2.3025853633880615,2.0596282482147217,21,-1.332430124282837,-82.88542938232422,-2.3025853633880615,27.528215408325195,26.631155014038086,-82.37165832519531
0.7789825201034546,2.0807929039001465,4299,0.8491121530532837,110.26728820800781,-2.3025853633880615,2.056142568588257,21,-1.311057448387146,-82.71084594726562,-2.3025853633880615,27.51633644104004,26.663331985473633,-83.26739501953125
0.7772535681724548,2.074266195297241,4349,0.8554825782775879,110.37355041503906,-2.3025853633880615,2.044668436050415,21,-1.2934406995773315,-82.76290893554688,-2.3025853633880615,27.55221176147461,26.871225357055664,-83.98848724365234
0.7806172966957092,2.0789265632629395,4399,0.8549652099609375,110.07288360595703,-2.3025853633880615,2.0546178817749023,21,-1.3088109493255615,-82.48776245117188,-2.3025853633880615,27.522024154663086,26.924461364746094,-83.29118347167969
0.776242196559906,2.082537889480591,4449,0.8336729407310486,110.09386444091797,-2.3025853633880615,2.061239004135132,22,-1.3223280906677246,-82.50447845458984,-2.3025853633880615,27.53056526184082,26.8721923828125,-83.25241088867188
0.7782565951347351,2.0809552669525146,4499,0.8561536073684692,109.91825866699219,-2.3025853633880615,2.046429395675659,22,-1.288104772567749,-82.33477783203125,-2.3025853633880615,27.52924346923828,26.874977111816406,-83.07688903808594
0.7829771637916565,2.078972816467285,4549,0.8590749502182007,109.73738098144531,-2.3025853633880615,2.052544355392456,22,-1.3078328371047974,-82.18948364257812,-2.3025853633880615,27.514894485473633,26.6477108001709,-82.28006744384766
0.7798119783401489,2.0773022174835205,4599,0.8619711995124817,109.70854949951172,-2.3025853633880615,2.051170825958252,22,-1.298648476600647,-82.11927795410156,-2.3025853633880615,27.542043685913086,26.815189361572266,-82.8038558959961
0.7776302099227905,2.0734963417053223,4649,0.8629562258720398,109.55064392089844,-2.3025853633880615,2.0430524349212646,23,-1.2846397161483765,-81.9726333618164,-2.3025853633880615,27.524681091308594,26.752485275268555,-83.06196594238281
0.7716507315635681,2.073474884033203,4699,0.833702802658081,109.52961730957031,-2.3025853633880615,2.054857015609741,23,-1.32493257522583,-81.96324920654297,-2.3025853633880615,27.526382446289062,26.77069664001465,-82.25224304199219
0.7751781344413757,2.0704994201660156,4749,0.8559138178825378,109.43091583251953,-2.3025853633880615,2.046762228012085,23,-1.297963261604309,-81.86426544189453,-2.3025853633880615,27.54172134399414,26.660966873168945,-81.56429290771484
0.7828880548477173,2.068937063217163,4799,0.851895272731781,109.32207489013672,-2.3025853633880615,2.0431630611419678,23,-1.2905117273330688,-81.76161193847656,-2.3025853633880615,27.52104377746582,26.828800201416016,-82.49268341064453
0.783740758895874,2.062391519546509,4849,0.8504145741462708,109.13555145263672,-2.3025853633880615,2.0377371311187744,24,-1.2841782569885254,-81.58738708496094,-2.3025853633880615,27.51702117919922,26.64430046081543,-82.48889923095703
0.78697270154953,2.055915594100952,4899,0.8604742288589478,109.06022644042969,-2.3025853633880615,2.028987169265747,24,-1.2574074268341064,-81.50852966308594,-2.3025853633880615,27.50429344177246,26.845172882080078,-83.1227035522461
0.7899401187896729,2.0587220191955566,4949,0.8661460876464844,109.12106323242188,-2.3025853633880615,2.0312185287475586,24,-1.2566505670547485,-81.56925964355469,-2.3025853633880615,27.52963638305664,26.700010299682617,-81.92761993408203
0.7887751460075378,2.059931516647339,4999,0.8647991418838501,109.04048156738281,-2.3025853633880615,2.027660369873047,24,-1.2577682733535767,-81.48223114013672,-2.3025853633880615,27.531841278076172,26.77863883972168,-82.13903045654297
0.7877646088600159,2.0538721084594727,5049,0.8557982444763184,108.87895965576172,-2.3025853633880615,2.0217926502227783,25,-1.2561532258987427,-81.32592010498047,-2.3025853633880615,27.52304458618164,26.71490478515625,-82.12168884277344
0.7867799997329712,2.0557711124420166,5099,0.8504660129547119,108.75878143310547,-2.3025853633880615,2.026733875274658,25,-1.2677267789840698,-81.2111587524414,-2.3025853633880615,27.512325286865234,26.683067321777344,-82.40774536132812
0.7874415516853333,2.0533194541931152,5149,0.8521848320960999,108.70782470703125,-2.3025853633880615,2.029815435409546,25,-1.2669540643692017,-81.16061401367188,-2.3025853633880615,27.51223373413086,26.665773391723633,-82.41267395019531
0.787459135055542,2.0537192821502686,5199,0.85748690366745,108.73843383789062,-2.3025853633880615,2.0217084884643555,25,-1.2513315677642822,-81.1802978515625,-2.3025853633880615,27.528898239135742,26.793895721435547,-82.3466796875
0.7900494933128357,2.051429033279419,5249,0.8646486401557922,108.597412109375,-2.3025853633880615,2.0202207565307617,26,-1.2484135627746582,-81.01952362060547,-2.3025853633880615,27.527629852294922,27.02161979675293,-82.95025634765625
0.7894231081008911,2.0539379119873047,5299,0.8571212887763977,108.5731201171875,-2.3025853633880615,2.0217719078063965,26,-1.2517492771148682,-81.03035736083984,-2.3025853633880615,27.523412704467773,26.638601303100586,-81.70349884033203
0.7869477868080139,2.0548408031463623,5349,0.8633540868759155,108.59696197509766,-2.3025853633880615,2.0173399448394775,26,-1.2425909042358398,-81.04236602783203,-2.3025853633880615,27.54099464416504,26.604076385498047,-81.63904571533203
0.788711428642273,2.0520405769348145,5399,0.8568822145462036,108.33792877197266,-2.3025853633880615,2.0222952365875244,26,-1.2542792558670044,-80.83425903320312,-2.3025853633880615,27.492162704467773,26.644912719726562,-81.38716125488281
0.7890623807907104,2.0434682369232178,5449,0.8521368503570557,108.14695739746094,-2.3025853633880615,2.020017623901367,27,-1.2577985525131226,-80.66991424560547,-2.3025853633880615,27.468996047973633,26.84851837158203,-81.3548355102539
0.7852000594139099,2.0349643230438232,5499,0.8567435145378113,108.10965728759766,-2.3025853633880615,1.9993469715118408,27,-1.2315328121185303,-80.64754486083984,-2.3025853633880615,27.46630096435547,26.687543869018555,-81.26079559326172
0.7881319522857666,2.032764196395874,5549,0.8598764538764954,108.12456512451172,-2.3025853633880615,1.996385097503662,27,-1.2272242307662964,-80.65753936767578,-2.3025853633880615,27.47730255126953,26.53201675415039,-80.9452133178711
0.7907904982566833,2.038010358810425,5599,0.8668056130409241,108.15419006347656,-2.3025853633880615,2.0035665035247803,27,-1.222968578338623,-80.64273071289062,-2.3025853633880615,27.50402069091797,26.594406127929688,-81.44353485107422
0.7849631309509277,2.0413246154785156,5649,0.8662981390953064,108.11353302001953,-2.3025853633880615,2.0152838230133057,28,-1.241138219833374,-80.5926284790039,-2.3025853633880615,27.5101318359375,26.6977481842041,-81.28857421875
0.7864022850990295,2.0424821376800537,5699,0.8694708943367004,108.11898040771484,-2.3025853633880615,2.0095865726470947,28,-1.2298524379730225,-80.567138671875,-2.3025853633880615,27.53782844543457,26.62161636352539,-81.53755187988281
0.7889174818992615,2.041194438934326,5749,0.8720369935035706,107.89088439941406,-2.3025853633880615,2.008357524871826,28,-1.2324581146240234,-80.3593978881836,-2.3025853633880615,27.51459503173828,26.69986915588379,-81.55530548095703
0.788776695728302,2.0373175144195557,5799,0.8805506229400635,107.77202606201172,-2.3025853633880615,2.0032269954681396,28,-1.226231575012207,-80.29290008544922,-2.3025853633880615,27.489627838134766,26.501909255981445,-80.5602035522461
0.7932000756263733,2.0317258834838867,5849,0.8739342093467712,107.57656860351562,-2.3025853633880615,1.9925931692123413,29,-1.2092244625091553,-80.1319351196289,-2.3025853633880615,27.47218132019043,26.269947052001953,-80.05718994140625
0.7941569685935974,2.0280110836029053,5899,0.872988760471344,107.56458282470703,-2.3025853633880615,1.9874287843704224,29,-1.2052021026611328,-80.09844970703125,-2.3025853633880615,27.47649383544922,26.40801239013672,-80.6697769165039
0.7929857969284058,2.0318243503570557,5949,0.8716630339622498,107.60260009765625,-2.3025853633880615,1.9925776720046997,29,-1.2095187902450562,-80.11092376708984,-2.3025853633880615,27.496854782104492,26.546430587768555,-80.58134460449219
0.7900822758674622,2.0267064571380615,5999,0.8644682765007019,107.68378448486328,-2.3025853633880615,1.9957934617996216,29,-1.217764973640442,-80.18940734863281,-2.3025853633880615,27.49209213256836,26.78023338317871,-81.38146209716797
0.790188729763031,2.018871784210205,6049,0.8729240298271179,107.59452056884766,-2.3025853633880615,1.986444354057312,30,-1.2040362358093262,-80.07947540283203,-2.3025853633880615,27.50987434387207,26.647768020629883,-81.587646484375
0.7913067936897278,2.0219345092773438,6099,0.8716191649436951,107.51105499267578,-2.3025853633880615,1.9764771461486816,30,-1.1907349824905396,-80.03487396240234,-2.3025853633880615,27.49802017211914,26.52751350402832,-80.55770111083984
0.7910824418067932,2.022728681564331,6149,0.8783151507377625,107.49539184570312,-2.3025853633880615,1.9794646501541138,30,-1.1926857233047485,-79.98802185058594,-2.3025853633880615,27.509235382080078,26.709383010864258,-81.11912536621094
0.7906348705291748,2.020747184753418,6199,0.8699997067451477,107.36349487304688,-2.3025853633880615,1.9961669445037842,30,-1.214089035987854,-79.89132690429688,-2.3025853633880615,27.4689884185791,26.684616088867188,-81.15174102783203
